,DOI,Year,Title,Abstract
185,10.1097/PAI.0000000000000393,2016.0,The International Society for Immunohistochemistry and Molecular Morphology (ISIMM).,"Following a lengthy gestation “The International Society for Immunohistochemistry and Molecular Morphology” (ISIMM) was founded in March 2016, during the week of the USCAP meeting in Seattle. The major driving “force” behind this effort was an initiative of the external quality control and assurance agencies NordiQC, CIQC, UKNEQAS, IQNPath1 (and others) and editorial board members of AIMM, the affiliated journal of the new society. As part of the foundation process the existing Society for Applied Immunohistochemistry agreed to merge its activities and its members into ISIMM. The mission statement is as follows:"
186,10.1002/aenm.201600961,2016.0,"New Insights into the Correlation between Morphology, Excited State Dynamics, and Device Performance of Small Molecule Organic Solar Cells","Morphology plays a vital role on the performance of organic photovoltaics. However, our understanding of the morphology‐performance relationships for organic photovoltaics remains lacking. Specifically, it is still an open question why some bulk‐heterojunction blends exhibit electric field dependent J–V curves, while others do not. Through detailed fs‐μs transient absorption spectroscopy and morphology studies on the representative bulk‐heterojunction type small molecule (SM) donor system, a picture of different J–V behaviors from morphology aspects and excited dynamics is revealed. Our findings reveal that amorphous morphology in the lack of percolated pathways leads to the formation of strongly bound charge transfer states (CTSs), which accounts for about one third of the photoexcited species. Therefore, field‐dependent J–V curves are obtained as these CTSs mainly undergo geminate recombination or function as interfacial traps for nongeminate recombination. On the other hand, the CTSs are totally suppressed after post‐treatment owning to the formation of bicontinuous morphology, which results in very high efficiencies from exciton generation, diffusion, dissociation to charge extraction, thus contributes to field‐independent J–V characteristics. The insights gained in this work provide the effective guidelines to further optimize the performance of bulk‐heterojunction type SM‐organic photovoltaics through judicious morphology control and engineering."
187,10.1039/C4TA03469D,2014.0,Use of a commercially available nucleating agent to control the morphological development of solution-processed small molecule bulk heterojunction organic solar cells,"The nucleating agent DMDBS is used to modulate the crystallization of solution-processed small molecule donor molecules in bulk heterojunction organic photovoltaic (BHJ OPV) devices. This control over donor molecule crystallization leads to a reduction in optimized thermal annealing times as well as smaller donor molecule crystallites, and therefore more efficient devices, when using an excessive amount of solvent additive. We therefore demonstrate the use of nucleating agents as a powerful and versatile processing strategy for solution-processed, small molecule BHJ OPVs."
188,10.1039/C5TA06731F,2015.0,A shape- and morphology-controlled metal organic framework template for high-efficiency solid-state dye-sensitized solar cells,"This report provides a facile process to produce shape- and morphology-controlled MIL-125(Ti), a subclass of metal organic frameworks (MOFs) using poly(ethylene glycol) diglycidyl ether (PEGDGE) as a structure directing agent. Upon deliberate calcination, MIL-125(Ti) is converted to mesoporous hierarchical TiO2 (hier-TiO2) with an anatase phase, a large surface area and a variety of nanostructures. The morphology changes from 200 nm circular plates to 1 μm bipyramids with increasing PEGDGE amount, indicating the pivotal role of PEGDGE as a shape controller. When the hier-TiO2 is deposited onto a nanocrystalline TiO2 (nc-TiO2) layer as the scattering layer, the dye-sensitized solar cell (DSSC) with a quasi-solid-state polymer electrolyte records a high conversion efficiency (7.1% at 100 mW cm−2), which is much higher than that of DSSCs with a nc-TiO2 layer only (4.6%) or with commercial scattering TiO2 (cs-TiO2) on a nc-TiO2 layer (5.0%). A solid-state DSSC using a single component solid polymer, i.e., poly((1-(4-ethenylphenyl)methyl)-3-butyl-imidazolium iodide) (PEBII), also exhibits an excellent efficiency of up to 8.0%. The improved efficiency results from the pivotal role of the hier-TiO2 in improving the surface area and light harvesting properties, as demonstrated by N2 adsorption/desorption isotherm, reflectance spectroscopy, incident photon-to-current efficiency (IPCE), and electrochemical impedance spectroscopy (EIS) analyses."
189,10.1002/jmor.20279,2014.0,Functional morphology of the bovid astragalus in relation to habitat: Controlling phylogenetic signal in ecomorphology,"Bovid astragali are one of the most commonly preserved bones in the fossil record. Accordingly, astragali are an important target for studies seeking to predict the habitat preferences of fossil bovids based on bony anatomy. However, previous work has not tested functional hypotheses linking astragalar morphology with habitat while controlling for body size and phylogenetic signal. This article presents a functional framework relating the morphology of the bovid astragalus to habitat‐specific locomotor ecology and tests four hypotheses emanating from this framework. Highly cursorial bovids living in structurally open habitats are hypothesized to differ from their less cursorial closed‐habitat dwelling relatives in having (1) relatively short astragali to maintain rotational speed throughout the camming motion of the rotating astragalus, (2) a greater range of angular excursion at the hock, (3) relatively larger joint surface areas, and (4) a more pronounced “spline‐and‐groove” morphology promoting lateral joint stability. A diverse sample of 181 astragali from 50 extant species was scanned using a Next Engine laser scanner. Species were assigned to one of four habitat categories based on the published ecological literature. A series of 11 linear measurements and three joint surface areas were measured on each astragalus. A geometric mean body size proxy was used to size‐correct the measurement data. Phylogenetic generalized least squares (PGLS) was used to test for differences between habitat categories while controlling for body size differences and phylogenetic signal. Statistically significant PGLS results support Hypotheses 1 and 2 (which are not mutually exclusive) as well as Hypothesis 3. No support was found for Hypothesis 4. These findings confirm that the morphology of the bovid astragalus is related to habitat‐specific locomotor ecology, and that this relationship is statistically significant after controlling for body size and phylogeny. Thus, this study validates the use of this bone as an ecomorphological indicator. J. Morphol. 275:1201–1216, 2014. © 2014 Wiley Periodicals, Inc."
190,10.31393/morphology-journal-2023-29(3)-05,2023.0,Morphological reasoning of the efficiency of application “Iruksan” in the experiment,"Treatment of infected and purulent wounds remains an actual problem nowadays. Scientific and practical interest is caused by the use of collagenase enzyme for wound debridement. Aim: to study morphological changes in contaminated and purulent wounds when using “Iruksan” ointment containing collagenase. To reproduce a wound infection, the wound was contaminated with a pathogenic strain of Staphylococcus aureus in combination with Pseudomonas aeruginosa. Microbiological, histological and statistical studies were conducted during the experiment. Control of contamination and identification of pathogens took place in all rats after contamination before use of ointment and at the day of exclusion from experiment. Due to microbiological findings, number of microorganisms in the wounds of animals of the control group remained practically unchanged (p>0.05) until the 10th day of observation, and in the experimental group (“Iruksan” ointment was used in the treatment of wounds), the number of microorganisms in the wounds has already decreased by the 7th day of the experiment (p<0.05). The obtained data correlate with the results of a morphological findings, especially with the severity of the inflammatory process. We noticed reduction of signs of the inflammatory process and the improvement of epithelization of the wound defect in the group of animals that were treated with “Iruksan” ointment containing collagenase. Due to the results of histological studies, complete coverage of the wound surface with newly formed epithelium was revealed on the 7th day of the experiment in the experimental group, in contrast to the control group where, on the 7th day, typical signs of the wound process for this time period were determined. In the control group of animals, epithelization of wounds was observed on the 10th day. The obtained data demonstrate expedience of use collagenase-based ointment for the treatment of wounds in the first phase of the wound process. It results in faster wound bed cleaning from necrotized tissues and enhance epithelialization."
191,10.18435/vamp29394,2023.0,The biomechanical significance of bifurcated cervical ribs in apatosaurine sauropods,"Bifurcated cervical ribs have evolved infrequently in dinosaurs. Previously documented examples include those in abelisaurid theropods, leptoceratopsid ceratopsians, and turiasaurian sauropods. In apatosaurine sauropods a spectrum of cervical rib morphologies exists, from cervical ribs with small dorsal processes extending from the shafts to completely bifurcated cervical ribs. Similar dorsal processes are present in the dicraeosaurid Dicraeosaurus. The presence of dorsal processes and bifurcated cervical ribs suggests that the hypaxial neck muscles that inserted on the cervical ribs were oriented in divergent directions. In all the dinosaurian examples we have found, the cervical ribs are maximally bifurcated in the middle of the cervical series. We hypothesize that bifurcated cervical ribs are traces of diverging neck muscles that provided improved control in the middle of the neck, at some distance from both the head and the trunk."
192,10.1002/adma.201302563,2013.0,25th Anniversary Article: A Decade of Organic/Polymeric Photovoltaic Research,"Organic photovoltaic (OPV) technology has been developed and improved from a fancy concept with less than 1% power conversion efficiency (PCE) to over 10% PCE, particularly through the efforts in the last decade. The significant progress is the result of multidisciplinary research ranging from chemistry, material science, physics, and engineering. These efforts include the design and synthesis of novel compounds, understanding and controlling the film morphology, elucidating the device mechanisms, developing new device architectures, and improving large‐scale manufacture. All of these achievements catalyzed the rapid growth of the OPV technology. This review article takes a retrospective look at the research and development of OPV, and focuses on recent advances of solution‐processed materials and devices during the last decade, particular the polymer version of the materials and devices. The work in this field is exciting and OPV technology is a promising candidate for future thin film solar cells."
193,10.1002/jmor.20161,2013.0,Functional morphology of the fin rays of teleost fishes,"Ray‐finned fishes are notable for having flexible fins that allow for the control of fluid forces. A number of studies have addressed the muscular control, kinematics, and hydrodynamics of flexible fins, but little work has investigated just how flexible ray‐finned fish fin rays are, and how flexibility affects their response to environmental perturbations. Analysis of pectoral fin rays of bluegill sunfish showed that the more proximal portion of the fin ray is unsegmented while the distal 60% of the fin ray is segmented. We examined the range of motion and curvatures of the pectoral fin rays of bluegill sunfish during steady swimming, turning maneuvers, and hovering behaviors and during a vortex perturbation impacting the fin during the fin beat. Under normal swimming conditions, curvatures did not exceed 0.029 mm−1 in the proximal, unsegmented portion of the fin ray and 0.065 mm−1 in the distal, segmented portion of the fin ray. When perturbed by a vortex jet traveling at approximately 1 ms−1 (67 ± 2.3 mN s.e. of force at impact), the fin ray underwent a maximum curvature of 9.38 mm−1. Buckling of the fin ray was constrained to the area of impact and did not disrupt the motion of the pectoral fin during swimming. Flexural stiffness of the fin ray was calculated to be 565 × 10−6 Nm2. In computational fluid dynamic simulations of the fin‐vortex interaction, very flexible fin rays showed a combination of attraction and repulsion to impacting vortex dipoles. Due to their small bending rigidity (or flexural stiffness), impacting vortices transferred little force to the fin ray. Conversely, stiffer fin rays experienced rapid small‐amplitude oscillations from vortex impacts, with large impact forces all along the length of the fin ray. Segmentation is a key design feature of ray‐finned fish fin rays, and may serve as a means of making a flexible fin ray out of a rigid material (bone). This flexibility may offer intrinsic damping of environmental fluid perturbations encountered by swimming fish. J. Morphol. 274:1044–1059, 2013. © 2013 Wiley Periodicals, Inc."
194,10.1002/jmor.20738,2017.0,"Functional morphology of the gonoduct of the viviparous teleost Poeciliopsis gracilis (Heckel, 1848) (Poeciliidae)","Female teleosts do not develop Müllerian ducts; consequently, the ovary of teleosts contains two zones: germinal and gonoduct. The gonoduct lacks germinal cells, but has relevant functions in the reproductive process. We describe the functional morphology of the gonoduct in the viviparous teleost Poeciliopsis gracilis during nongestation and gestation stages. This study tests the hypothesis that the gonoduct functions as a barrier between the germinal zone and the exterior. By providing information about morphology and function of the gonoduct we show that this part of the ovary has an essential role in the reproduction of teleosts. The ovaries were processed by histological technique and stained with hematoxylin‐eosin (H‐E), Masson's trichrome, toluidine blue and periodic acid‐Schiff (PAS). The gonoduct is divided into three regions: cephalic, middle, and caudal. In the cephalic and middle regions there are mucosal folds that extend into the gonoductal lumen, forming structures similar to a cervix. The caudal region has two portions: the anterior contains a dorsal invagination and exocrine glands among columnar cells; the posterior has a ventral flexion and stratified epithelium with apical secretory cells. The morphology of this epithelium indicates two functions: (a) secretory by the apical columnar cells, and (b) protection through the stratification. Another peculiarity of the caudal region is that both ducts, reproductive and digestive, converge in a common cavity at their caudal ends, forming a cloacal region. The histology of the gonoduct indicates relevant functions including: (1) the control of the luminal diameter by the muscle and the presence of mucosal folds, like a cervix; (2) the relationship with the spermatozoa during insemination and storing them in mucosal folds; (3) the support of immunological processes; (4) secretory activities; (5) forming the duct during birth; and (6) possibly, acts as a barrier against parasite infestations."
195,10.1002/jmor.20221,2014.0,Comparative morphology of changeable skin papillae in octopus and cuttlefish,"A major component of cephalopod adaptive camouflage behavior has rarely been studied: their ability to change the three‐dimensionality of their skin by morphing their malleable dermal papillae. Recent work has established that simple, conical papillae in cuttlefish (Sepia officinalis) function as muscular hydrostats; that is, the muscles that extend a papilla also provide its structural support. We used brightfield and scanning electron microscopy to investigate and compare the functional morphology of nine types of papillae of different shapes, sizes and complexity in six species: S. officinalis small dorsal papillae, Octopus vulgaris small dorsal and ventral eye papillae, Macrotritopus defilippi dorsal eye papillae, Abdopus aculeatus major mantle papillae, O. bimaculoides arm, minor mantle, and dorsal eye papillae, and S. apama face ridge papillae. Most papillae have two sets of muscles responsible for extension: circular dermal erector muscles arranged in a concentric pattern to lift the papilla away from the body surface and horizontal dermal erector muscles to pull the papilla's perimeter toward its core and determine shape. A third set of muscles, retractors, appears to be responsible for pulling a papilla's apex down toward the body surface while stretching out its base. Connective tissue infiltrated with mucopolysaccharides assists with structural support. S. apama face ridge papillae are different: the contraction of erector muscles perpendicular to the ridge causes overlying tissues to buckle. In this case, mucopolysaccharide‐rich connective tissue provides structural support. These six species possess changeable papillae that are diverse in size and shape, yet with one exception they share somewhat similar functional morphologies. Future research on papilla morphology, biomechanics and neural control in the many unexamined species of octopus and cuttlefish may uncover new principles of actuation in soft, flexible tissue. J. Morphol. 275:371–390, 2014. © 2013 Wiley Periodicals, Inc."
196,10.17816/morph.631884,2024.0,Evaluation of the inflammatory response in the ovary after exposure to local electron irradiation and administration of platelet-rich plasma,"BACKGROUND: Radiotherapy for malignant neoplasms of the pelvic organs can lead to radiation-induced damage to healthy ovarian tissue with the development of premature ovarian failure and infertility. Research remains relevant to assess reactive changes in the ovaries in response to electron irradiation, as well as testing radioprotective agents, one of which is platelet-rich plasma. 
AIM: assessment of the inflammatory response in the ovary after administration of platelet-rich plasma in a model of radiation-induced ovarian failure. 
METHODS: Fragments of ovaries of four groups (I – Control (n=10), II – fractional irradiation with electrons in a total dose of 20 Gy (n=10), III – fractional irradiation with electrons in a total dose of 20 Gy + platelet-rich plasma (n=10) , IV – platelet-rich plasma (n=10)) were studied histologically and immunohistochemically with antibodies to pro- (IL-1, IL-6) and anti-inflammatory (IL-4, IL-10) cytokines, as well as CD3 and CD20. 
RESULTS: According to the results of an immunohistochemical study, electron irradiation led to an increase in the expression of both pro- and anti-inflammatory cytokines, as well as the number of CD3+ and CD20+ immunocompetent cells in the interstitial tissue of the ovaries, fractionally irradiated with electrons at a total dose of 20 Gy. A predominance of the T-cell component of immunity over the B-cell component was observed. At the same time, pre-irradiation administration of platelet-rich plasma contributed to a smaller change in the degree of morphological changes, the expression of pro- (IL-1, IL-6) and anti-inflammatory (IL-4, IL-10) cytokines and the proportion of CD3+ and CD20+ immunocompetent cells in the interstitial tissue of the ovaries. At the same time, the predominance of the T-cell component of immunity was also noted. 
CONCLUSION: Components of platelet-rich plasma, having anti-inflammatory and radioprotective properties, reduce the severity of the inflammatory response (based on analysis of the expression levels of pro- and anti-inflammatory cytokines) and the number of T- and B-immunocompetent cells, which leads to a slowdown in the development of radiation-induced ovarian failure when exposed to fractional local irradiation with electrons in a total dose of 20 Gy."
197,10.31393/morphology-journal-2024-30(2)-09,2024.0,Morphological state of lungs of rats under the influence of Vipera berus berus venom,"About 5.4 million snake bite cases are registered worldwide every year. About half of them cause 81,000-138,000 deaths or disabled 400,000 people. Despite this, this problem is neglected in many countries in Asia, Africa and Latin America. It is believed that death from snakebites is associated with poverty since the lack of proper access to medical facilities in such sections of the population causes the development of fatal complications. The purpose of the study is to study the morphological state of rats' lungs under exposure to Vipera berus berus venom. Experimental studies were carried out on white, non-linear male rats. Animals were conditionally divided into control and experimental groups, ten individuals each. Experimental rats were injected intraperitoneally with a semi-lethal dose (LD50) (1.576 mg/g-1) of Vipera berus berus venom in a physiological solution. Animals of the control group were injected intraperitoneally with only a physiological solution. Rats were removed from the experiment 24 hours after exposure to the poison and anaesthetized by cervical dislocation. Lung tissue samples were taken for microscopic examination. Fixation of the material and preparation of paraffin blocks were carried out according to generally accepted methods. Staining of histological preparations of the lungs was carried out with hematoxylin and eosin, according to Masson, and the PAS+""Hale"" reaction was carried out according to the Mowry method. Histological preparations were studied using an SEO SСAN light microscope. The toxic effect of Vipera berus berus venom caused significant changes in the vascular, stromal and parenchymal components, which was confirmed by histological, histochemical and morphometric data. In the lungs of experimental animals, the vascular bed is primarily restructured, forming coagulopathies and thrombosis. The development of DIC syndrome and haemorrhages accompanies an increase in the permeability of the vessel wall. Inflammatory phenomena are found in the bronchi and respiratory departments' walls. There is a remodelling of the respiratory department components, with the formation of significant areas of dis- and atelectasis and zones of emphysema, which is confirmed morphometrically."
198,10.17816/morph.633191,2024.0,"Morphological analysis of wound healing with the use of aloe extract, hydrogel and their combination (experimental research)","BACKGROUND: Currently, there remains a high incidence of skin damage due to trauma, chronic diseases, burns, so it is important to study the issues of regeneration and treatment of skin wounds. 
AIM: Conduct a morphological analysis of wound healing when using aloe extract, hydrogel and their combination in the experiment. 
METHODS:. The subjects of the study were 40 mature guinea pigs, which were divided into control and 4 experimental groups (independent wound healing, application of aloe extract, hydrosorb gel, layer-by-layer application of drugs). Histological skin preparations were prepared on days 7, 14, and 28 of the experiment. In each microslide, in 10 fields of view of the microscope at a magnification of x50, morphometric parameters were measured in micrometers (µm): the thickness of the purulent-necrotic scab, inflammatory (leukocyte) infiltrate, granulation tissue, the length of the newly formed epithelium on days 7, 14; the thickness of the epithelium, its length and the thickness of the connective tissue in the central part of the regenerate on the 28th day. All data were subjected to statistical processing. 
RESULTS: The use of drugs led to a decrease in the inflammatory reaction, acceleration of the formation of granulation tissue, and partial epithelization of the wound by the 7th day of the experiment, however, more pronounced signs of wound healing were observed with layer-by-layer application of aloe extract and hydrogel. The use of medications, regardless of the method of application, showed signs of more effective wound healing by day 14. Thus, the length of the epithelium increased by 1.2-1.6 times, the depth of granulation tissue by 1-1.2 times compared to the control. By the end of the experiment, all animals had complete closure of the wound defect with the formation of a scar, but in the experimental groups of the study there were signs of remodeling of the skin with appendages. 
CONCLUSION: Morphological analysis showed that the use of aloe extract, hydrosorb gel and their combination accelerates the wound healing processes of full-thickness skin wounds in the experiment."
199,10.31393/morphology-journal-2024-30(1)-04,2024.0,The influence of chronic hyperhomocysteinemia on the structure and immune processes of the spleen in young rats,"Homocysteine is a sulfur-containing amino acid that is an intermediate product of methionine metabolism. Entering the body with products of animal origin, methionine undergoes a number of biochemical transformations. Hyperhomocysteinemia has a negative effect on the body, causing damage to all organs and systems and leading to disruption of homeostasis. The study aims to study the characteristics of changes in the structure and immune processes of the spleen of young rats with chronic hyperhomocysteinemia. Experiments were performed on 22 white male rats. The animals were divided into control and experimental groups (11 individuals in each group) during the experiment. Chronic hyperhomocysteinemia was achieved by administering D, L-thiolactone homocysteine hydrochloride to experimental group animals at a dose of 200 mg/kg of body weight intragastrically in a 1 % starch gel solution once a day for eight weeks. After the end of the experimental simulation of chronic hyperhomocysteinemia, the animals were removed from the experiment by anaesthetising by decapitation and using thiopental anaesthesia. Histological preparations were studied using an SEO SСAN light microscope. Experimental modelling of chronic hyperhomocysteinemia in young rats was not accompanied by significant morphological changes in the stroma and red pulp of the spleen. T-cell periarterial sheaths and B-cell nodules in animals from the experimental group underwent changes. B-cell proliferation leads to growth within the white pulp, expansion of the marginal zones, which become more blurred and infiltration of these cells into the red pulp. Evaluation of the red pulp in the spleen of young rats from the experimental group showed a particular expansion in the venous sinuses, which may be a sign of reaction to the influence of homocysteine and slight swelling of these vessels. The number of T-cells in young animals in the periarterial cuffs is slightly reduced, which can be explained by the increasing activity of macrophages. However, T-cells also infiltrated the red pulp. Such penetration of white blood cells into the red pulp is accompanied by the expansion and “washing out” of the marginal zones of lymph nodes. Thus, the increased homocysteine level significantly potentiated proliferation and partially inhibited apoptosis in T-lymphocytes but did not directly affect dormant T-cells."
200,10.31393/morphology-journal-2024-30(3)-05,2024.0,Remodeling of the structural components of the capsule and glomerular zone of the adrenal glands cortex of white rats under the influence of a complex of food additives at the late terms of the experimental study,"With food additives, we can add flavour to food, extend its shelf life, and make it look good. However, even small amounts of these additives can lead to diseases of various organs and systems. The aim of our work is to establish metrics and morphological changes in the structure of the capsule and the glomerular zone of the cortex of the adrenal glands of rats at the later stages of the experimental study under the conditions of consumption of a complex of food additives: monosodium glutamate, sodium nitrite and Ponceau 4R. The control group of rats consumed oral drinking water and saline. The rats of the experimental groups were orally administered once a day with a 10 % solution of sodium nitrite (E250), sodium glutamate (E621) or Ponceau 4R. The dosages of food additives were two times lower than the permissible norm in food. The rats were withdrawn from the experiment after 8, 12 and 16 weeks. The adrenal glands were removed for the study. Paraffin sections were stained with hematoxylin and eosin, and semi-thin sections with toluidine blue, and examined using a light microscope Biorex with a digital microphoto attachment DSM 900. Ultrathin sections were examined in a TEM-125 K electron microscope. For morphometric analysis, the structure of the capsule and the glomerular zone of the cortex of the adrenal glands of rats at the later stages of the experimental study was studied. The study results were analysed using the software package “InStat”. At the late stages of the experimental study, the adrenal capsule underwent irreversible changes. The average thickness of the adrenal connective tissue capsule decreased by the end of the 16th week of the experimental research. Similarly, the average thickness of the cortex decreased with each subsequent week relative to the control values, indicating significant structural and functional disorders. The average thickness of the glomerular zone of the adrenal cortex periodically changed as a compensatory reaction in response to the administration of a complex of food additives to rats. The phenomena of nucleus pyknosis and sludge syndrome were detected, which indicated compensatory and adaptive processes at the microscopic level. The analysis of electron micrographs revealed destroyed granular endoplasmic reticulum cisternae and mitochondrial remnants. Thus, it has been established that using a complex of food additives (monosodium glutamate, sodium nitrite and Ponceau 4R) directly affects the adrenal glands of rats. This effect causes structural changes in the cortex and medulla, causing alteration and hypertrophy of cells in these areas. Additionally, hyperhydration of the connective tissue stroma and compensatory-restorative reactions aimed at transcription factors and internal mechanisms of nitric oxide formation were recorded."
201,10.31088/cem2024.13.1.59-68,2024.0,Endometrial hyperplasia: pathogenetic therapeutic approaches (experimental study),"Introduction. The high incidence of endometrial hyperplasia and the convenience of its model-ing and morphological diagnosis pose an important task for experimental medicine to develop methods or its pathogenetic correction. The paper aimed to conduct a comprehensive immunomorphological study for endometrial hyperplasia against the background of excessive estrogens, select pathogenetic therapy, and evaluate its effectiveness. Materials and methods. We used laboratory Wistar rats (n=45), which were divided into the control (n=5) and experimental (n=40) groups. We created and verified a model of endometrial hyperplasia during ovariectomy and transdermal administration of estrogens. In the experimental group, the correction with indole, meloxicam, and polyoxidonium was performed. Immunohistochemical study of the expression of proliferation markers, apoptosis, various pools of immune cells, and vascular growth factor provided data on hyperplasia development mechanisms. Results. In this model, immunophenotypic changes differ in the parts responsible for gestation (the uterine horn) and expulsion of the fetus (analogous to the human cervix). Divergent disruptions of the cell cycle of epithelial cells and the topography of immunocompetent cells were revealed. Meloxicam normalizes most of these indicators (the number of immunocompetent cells and the kinetics of cell populations); indole has an antiestrogenic effect and increases the expression of progesterone receptors; and polyoxidonium is less effective in the correction of endometrial hyperplasia. Conclusion. The dynamics of the expression of the studied markers can be recommended for diagnosis, whereas the identified effects of drugs can be used for complex pathogenetic therapy."
202,10.31393/morphology-journal-2024-30(1)-03,2024.0,Structural changes of pancreatic components under the conditions of long-time exposure to opioid in the experiment,"Use of narcotic drugs in clinical practice for the purpose of obtaining analgesic and anti-inflammatory effects requires a comprehensive morphological study of the peculiarities of structural arrangement of organs under the conditions of exposure to opioids. The aim of our study was to establish the peculiarities of restructuring of the structural components of the pancreas under the conditions of long-time exposure to opioids in the experiment. The study included 24 adult laboratory white male rats. The test animals were divided into 2 groups, the experimental and control ones. The experimental animals were daily administered narcotic analgesic nalbuphine intramuscularly (once a day in the same interval) for four weeks, and the control animals were administered saline solution. The following research methods were used: bloodstream injection followed by translucence of sections of the pancreas and their photographing, morphometry of the vessels of the pancreatic hemomicrocirculatory bed, histological, histochemical studies and electron microscopy of the pancreas, blood biochemistry test; statistical processing of the study results using a software package. After four weeks of opioid exposure, lesion of the pancreatic parenchyma microstructure was observed, manifested by swelling and infiltration by lymphocytes and macrophages of the pancreatic connective tissue stroma, disorganization of the exo- and endocrine parts of the parenchyma, deep destructive changes in the excretory ducts, as well as in the vessels of the hemo- and lympho-microcirculatory bed of the pancreas. At the ultrastructural level, deep dystrophic changes of exo- and endocrinocytes of the pancreas were identified, in particular, loss of regular shape, karyopyknosis and karyorrhexis of the nuclei, swelling and clearing of cytoplasm, development of microcystic degeneration of cells, loosening and disorganization of the basement membrane, which can result in impairment of exocrine function of the pancreas and complication of the process of secretory granules excretion into the lumen of the intercalated ducts. A significant decrease, compared to the control group, in the diameter of arterioles, density of exchange vessels network, as well as increase in the diameter of venules, the indicator of trophic activity of the tissue, are the evidence of destructive changes in the hemomicrocirculatory bed of the pancreas under the effects of nalbuphine. Significant changes in blood biochemistry parameters (alanine aminotransferase, aspartate aminotransferase) after a four-week administration of nalbuphine are illustrative of the process of pancreatic tissue destruction. Therefore, four-week administration of opioid leads to profound changes in the micro- and ultrastructure of the pancreas, vessels of its hemomicrocirculatory bed, and blood biochemistry parameters in experimental white rats."
203,,2014.0,Understanding Relationships Between Morphology and Charge Transfer States in Organic Photovoltaics,"Author(s): Liman, Christopher | Advisor(s): Chabinyc, Michael L | Abstract: Renewable energy sources are becoming increasingly important as the world's energy demands continue to grow and climate change continues to occur. Photovoltaic power generation has great potential, but most commercial photovoltaic cells have typically been made from single-crystal or polycrystalline silicon which are expensive and energy intensive to produce. Organic semiconductors are one class of solar cell materials that have the potential for low cost due to solution processability, roll-to-roll fabrication, material tunability, and the very small amounts of material required to absorb light compared to crystalline silicon. Organic photovoltaic (OPV) efficiencies have increased rapidly in the past few years and are currently at about 11% power conversion efficiency.To find new pathways to improve OPV performance, a deeper understanding of the relationships between morphology, electronic properties, and OPV performance is required. This work will explore these relationships, focusing on the relationship between morphology and charge transfer states. We focus on a small molecule material system with only pure donor and acceptor domains, unlike the typical bulk heterojunction composed of donor, acceptor, and mixed domains. The advantage of studying this system is a more well-defined interfacial area and simpler morphology that allows us to better characterize charge transfer states at the donor-acceptor interface.We first review the basic principles of OPV operation, fabrication and characterization methods, and charge transfer states. We then use grazing incidence wide angle X-ray scattering to characterize the crystal structures and textures of the polymorphs of the donor and acceptor in our small molecule system, which are important for understanding their blend morphology. Next, we demonstrate a new method to control morphology in this system with the use of a thermally degradable binder polymer. Afterwards, we vary interfacial area and charge transfer state density in this system through processing and characterize it using sub-bandgap external quantum efficiency measurements, allowing us to gain valuable insights about the photophysics of this system.Finally, many of the insights and techniques used to study this system are also useful in studying other systems of organic or solution-procesed semiconductors. We optimize the morphology and performance of OPVs made with novel low-bandgap donor-acceptor copolymers. We then find that ionic photoconductivity plays an important role in the behavior of photodetectors made with solution processed amorphous ZnO and in their interaction with organic semiconductors."
204,10.1039/c9ee03710a,2020.0,Over 17% efficiency ternary organic solar cells enabled by two non-fullerene acceptors working in an alloy-like model,"Nowadays, organic solar cells (OSCs) with Y6 and its derivatives as electron acceptors provide the highest efficiencies among the studied binary OSCs. To further improve the performances of OSCs, the fabrication of ternary OSCs (TOSCs) is a convenient strategy. Essentially, morphology control and the trade-off between voltage and photocurrent are the main critical issues in TOSCs. Herein, we address these problems by constructing TOSCs where an alloy-like composite is formed between Y6 and a newly designed derivative, BTP-M. Employing an electron-pushing methyl substituent as a replacement for the electron-withdrawing F atoms on Y6, BTP-M shows higher energy levels and lower crystallinity than Y6. As a result, the obtained Y6:BTP-M alloy can simultaneously optimize energy levels to reduce energy loss as well as the morphologies of the active layers to favor photocurrent generation, leading to an enhanced open-circuit voltage (Voc) of 0.875 V together with a larger short-circuit current density (Jsc) of 26.56 mA cm−2 for TOSCs based on the polymer donor PM6 and Y6:BTP-M acceptor alloy. Consequently, a best efficiency of 17.03% is achieved for the corresponding TOSCs, which is among the best values for single-junction OSCs. In addition, our TOSCs also exhibit good thickness tolerance, and can reach 14.23% efficiency even though the active layer is as thick as 300 nm."
