,DOI,Year,Title,Abstract
160,10.1088/0953-2048/25/12/125005,2012.0,Degradation in molybdenum thin films and Mo/AuPd bilayers and its reduction by sidewall passivation,"Molybdenum is a common material for superconducting thin films used, for example, in transition edge sensors as Mo/metal bilayers. For such applications long term stability of the superconducting parameters is essential, especially the critical temperature and the transition width. Our analysis of the effect of film oxidation on these parameters for Mo/AuPd bilayers shows that even slight oxidation will have a significant effect. A direct comparison shows the potential of sidewall passivation to reduce the degradation and stabilize these parameters."
161,10.1021/CM030340U,2003.0,Thermal Stability of Lithium Nickel Oxide Derivatives. Part II: LixNi0.70Co0.15Al0.15O2 and LixNi0.90Mn0.10O2 (x = 0.50 and 0.30). Comparison with LixNi1.02O2 and LixNi0.89Al0.16O2,"The thermal degradation mechanism of LixNi0.70Co0.15Al0.15O2 and LixNi0.90Mn0.10O2 (x = 0.50 and 0.30) was studied by thermal gravimetric analysis coupled with mass spectrometry. Correlation with in situ X-ray diffraction experiments was then achieved to determine the degradation mechanism and to explain the differences in thermal stability observed depending on the material composition. The degradation occurs in two steps:  a first transition between the lamellar phase and a spinel-type phase, and then a second transition between the pseudo-spinel phase and a NiO-type phase through a highly disordered R3m phase. Comparison of the thermal stability of the four materials shows that the addition of cobalt in the aluminum partial substituted materials improves the stability, particularly during the first step. The manganese partial substitution for nickel appears to improve the stability of the pseudo-spinel-type phase in comparison with LixNiO2 phases. The general thermal behavior of these deintercalated m..."
162,10.52568/000012,2021.0,"Morphology, Properties and Application of Iron Oxide/Polycaprolactone Nanocomposites","Polycaprolactone (PCL) and Fe2O3/PCL nanocomposites sheets/films were prepared by solution casting method. The morphological study illustrated that Fe2O3 nanoparticles were dispersed and embedded well within the PCL matrix. The size of Fe2O3 nanoparticles were below 250 nm. The thermal stability of Fe2O3/PCL nanocomposites was lower than neat PCL, which might be due to Fe2O3 (act as catalyst during the thermal degradation of PCL). The differential scanning calorimetry (DSC) analyses show that the crystallization temperature of the nanocomposites was slightly enhanced as compared to neat PCL. The polarized optical microscopy (POM) analyses showed that the size of Fe2O3/PCL nanocomposites spherulites were smaller than neat PCL. The photodegradation study presented that the nanocomposites photodegraded higher quantity of rhodamine B dye as compared to neat PCL. The neat PCL degraded about 24 and 72% while Fe2O3 (6 wt%)/PCL nanocomposites degraded about 72 and 98% of dye within 2 and 10 h, respectively."
163,10.1128/mcb.8.10.4197-4203.1988,1988.0,Selective removal of alpha heavy-chain glycosylation sites causes immunoglobulin A degradation and reduced secretion,"The importance of carbohydrate in the secretion of immunoglobulin A (IgA) has previously been suggested by results of studies with tunicamycin, which prevents N-linked glycosylation of all cell glycoproteins. To directly evaluate the role of individual oligosaccharides in the secretion of IgA, we have used site-directed mutagenesis to selectively eliminate the two N-linked attachment sites reported to be glycosylated in alpha heavy chains. Transfected wild-type and mutant alpha genes were expressed in kappa light-chain-producing MPC-11 variant myeloma cells, and secretion kinetics of the IgAs were compared. Removal of either or both glycosylation sites led to intracellular alpha heavy-chain degradation and a 90 to 95% inhibition of IgA secretion. These results reveal that both N-linked oligosaccharides of the alpha heavy chain are essential for intracellular stability and normal secretion of IgA. This suggests that the key function of carbohydrate here is to maintain proper conformation of the glycoprotein. We also found that when expressed in the MPC-11 variant cells, alpha heavy chains were glycosylated at a third, normally unused site."
164,10.1002/(SICI)1099-1522(200001/02)13:1<19::AID-PTS492>3.0.CO;2-B,2000.0,The influence of ?-tocopherol concentration on the stability of linoleic acid and the properties of low-density polyethylene.,"In food packaging applications where low-density polyethylene (LDPE) film containing α-tocopherol is used, the antioxidant may have a dual function, i.e. to protect the polymer from oxidative degradation during processing, and to delay the onset of oxidation of the packaged foodstuff during storage. Incorporation of high levels of α-tocopherol into LDPE film was found to inhibit oxidation of a linoleic acid emulsion stored in contact with the film at 6°C. However, the presence of 360 ppm caused changes in mechanical properties and an increase in oxygen transmission. Levels as high as 3400 ppm α-tocopherol also caused yellowing and reduction in crystallinity of the material. Thus, the use of high amounts of α-tocopherol in LDPE, which might be needed in active packaging applications, requires careful consideration of the protective requirements for each specific food and the maintenance of the desired properties of the packaging material. Copyright © 2000 John Wiley & Sons, Ltd."
165,10.1073/PNAS.92.16.7322,1995.0,A human RNase E-like activity that cleaves RNA sequences involved in mRNA stability control.,"We have detected an endoribonucleolytic activity in human cell extracts that processes the Escherichia coli 9S RNA and outer membrane protein A (ompA) mRNA with the same specificity as RNase E from E. coli. The human enzyme was partially purified by ion-exchange chromatography, and the active fractions contained a protein that was detected with antibodies shown to recognize E. coli RNase E. RNA containing four repeats of the destabilizing motif AUUUA and RNA from the 3' untranslated region of human c-myc mRNA were also found to be cleaved by E. coli RNase E and its human counterpart in a fashion that may suggest a role of this activity in mammalian mRNA decay. It was also found that RNA containing more than one AUUUA motif was cleaved more efficiently than RNA with only one or a mutated motif. This finding of a eukaryotic endoribonucleolytic activity corresponding to RNase E indicates an evolutionary conservation of the components of mRNA degradation systems."
166,10.1002/cphc.201402749,2015.0,Methods for improving the lifetime performance of organic photovoltaics with low-costing encapsulation.,"Recent years have seen considerable advances in organic photovoltaics (OPVs), most notably a significant increase in their efficiency, from around 4 % to over 10 %. The stability of these devices, however, continues to remain an issue that needs to be resolved to enable their commercialization. This review discusses the main degradation processes of OPVs and recent methods that help to increase device stability and lifetime. One of the most effective steps that can be taken to increase the lifetime of OPVs is their encapsulation, which protects them from atmospheric degradation. Efficient encapsulation is essential for long-term device performance, but it is equally important for the commercialization of OPVs to strike a balance between achieving the maximum device protection possible and using low-cost processing for their encapsulation. Various encapsulation techniques are discussed herein, with emphasis on their cost effectiveness and their overall suitability for commercial applications."
167,,2011.0,Development And Validation Of Stability Indicating Uv Spectrophotometric Method For The Estimation Of Atomoxetine Hydrochloride In Bulk And Tablet Dosage Form,"A simple, sensitive, accurate, precise, reproducible and cost effective stability indicating UV spectrophotometric method has been developed for quantitative determination of Atomoxetine hydrochloride in bulk and pharmaceutical formulations. The UV spectrum was scanned between 200 to 400 nm and 270.5 nm was selected as maximum wavelength for absorption. Beer’s law was obeyed in the concentration range of 10(80 *g/ml. Good accuracy (100.18(100.26%), precision (%RSD 0.997(0.995) were found, the method was successfully applied to the pharmaceutical dosage form containing the above(mentioned drug without any interference by the excipients. Results of the analysis were validated as per ICH guidelines. Forced degradation studies includes the effect of temperature, oxidation, photolysis and susceptibility to hydrolysis across a wide range of pH values, were carried out according to the ICH requirements which can be used for the routine and quality control analysis of Atomoxetine hydrochloride in raw material and pharmaceutical formulations."
168,,2011.0,Understanding Degradation Pathways in Organic Photovoltaics (Poster),"Organic Photovoltaics (OPVs) recently attained power conversion efficiencies that are of interest for commercial production. Consequently, one of the most important unsolved issues facing a new industry is understanding what governs lifetime in organic devices and discovering solutions to mitigate degradation mechanisms. Historically, the active organic components are considered vulnerable to photo-oxidation and represent the primary degradation channel. However, we present several (shelf life and light soaking) studies pointing the relative stability of the active layers and instabilities in commonly used electrode materials. We show that engineering of the hole/electron layer at the electrode can lead to environmentally stable devices even without encapsulation."
169,10.1002/EJOC.201300699,2013.0,Synthesis and Stability of a 2′‐O‐[N‐(Aminoethyl)carbamoyl]methyladenosine‐Containing Dinucleotide,"Working towards the synthesis of 2′-O-[N-(aminoethyl)carbamoyl]methyl-modified di- and oligonucleotides, we have synthesised a protected 2′-O-[N-(aminoethyl)carbamoyl]methyl-modified adenosine where the modification is introduced in a convenient one-pot three-step procedure. The corresponding H-phosphonate building block was also synthesised, and from this intermediate, a 2′-O-[N-(aminoethyl)carbamoyl]methyl-containing dinucleotide could be made. We also performed studies on the chemical and enzymatic stability of this dinucleotide. The dinucleotide was subjected to different ammonolysis and other basic conditions, and HPLC analysis showed that the modification was intact to most conditions, but that there was some minor hydrolysis when NH3 (concd. aq.) was used at 55 °C. Under several other sets of conditions, including saturated NH3 in methanol, and ethylenediamine, the amide remained intact. Treatment of the dinucleotide with Phosphodiesterase I from Crotalus adamanteus venom and Phosphodiesterase II from bovine spleen showed that the N-(aminoethyl)carbamoylmethyl moiety gives the phosphodiester linkage substantial protection against enzymatic degradation; the phosphodiester was not degraded by PDE II at all after seven days."
170,10.1042/BJ3020081,1994.0,Stabilization of the mRNA for the uncoupling protein thermogenin by transcriptional/translational blockade and by noradrenaline in brown adipocytes differentiated in culture: a degradation factor induced by cessation of stimulation?,"The stability of the mRNA coding for the uncoupling protein thermogenin was investigated in mouse brown-fat cells differentiated in culture. After 7 days in culture, the cells were stimulated for 24 h with noradrenaline, and a high level of thermogenin mRNA was then observed. If noradrenaline treatment was continued, the mRNA level remained high, but, upon withdrawal of noradrenaline, the level decreased rapidly, with a half-life of only 2.7 h. The presence of transcriptional (actinomycin) or translational (cycloheximide) inhibitors prolonged the apparent half-life by about 50%. The presence of noradrenaline during transcriptional blockade led to a further stabilization of thermogenin mRNA. It was concluded that an induced (or short-lived) gene product is important for thermogenin mRNA degradation. Direct interaction of noradrenaline with the cultured brown adipocytes could apparently not mimic the paradoxical destabilization of thermogenin mRNA in vivo, previously observed in the cold-exposed mouse [Jacobsson, Cannon and Nedergaard (1987) FEBS Lett. 244, 353-356], indicating significant differences between the systems in vitro and in vivo."
171,10.1039/C9NR02006C,2019.0,Cellular uptake of covalent and non-covalent DNA nanostructures with different sizes and geometries.,"DNA nanostructures with different sizes and shapes, assembled through either covalent or non-covalent bonds, namely tetrahedral and octahedral nanocages, rod-shaped chainmails, square box and rectangular DNA origami structures, were compared for their stability in serum, cell surface binding, internalization efficiency, and intracellular degradation rate. For cell internalization a specific cell system, highly expressing the scavenger receptor LOX-1 was used. The results indicate that LOX-1 binds and internalizes a broad family of DNA structures of different sizes that, however, have a different fate and lifetime inside the cells. Covalently linked tetrahedra, octahedra or chainmails are intact inside cells for up to 18 hours whilst the same DNA nanostructures without covalent bonds along with square box and rectangular origami are rapidly degraded. These data suggest that non-covalently linked structures may be useful for fast drug release whilst the covalently-linked structures could be appropriate vehicles for slow release of molecules."
172,10.1002/aesr.202200011,2022.0,Ce(III)‐Based Coordination‐Complex‐Based Efficient Radical Scavenger for Exceptional Durability Enhancement of Polymer Application in Proton‐Exchange Membrane Fuel Cells and Organic Photovoltaics,"To realize the practical application of energy conversion and storage devices for a sustainable future, improving their durability is critically important. The main problem with their durability is the chemical degradation of the active polymers used as material transport layers, photoactive layers, membranes, etc., for the device functions, mainly caused by detrimental radical species from unwanted side reactions. Introducing additives that scavenge radicals before their attack of the device‐configuring polymers is one of the promising strategies to significantly improve their life. In particular, Ce‐based radical scavengers including free Ce3+ are considered to be highly efficient radical scavengers, with a rapid and regenerative redox reaction. However, those radical scavengers possess detrimental interaction with the active materials in the devices, which hinders charge carrier and material transport for the device function, thereby reducing the device efficiency. Herein, an organometallic complex of Ce3+ is applied, and is coordinated by dipicolinate ligands as a radical scavenger for the chemical stability of polymers employed and durability enhancement in fuel cell and organic photovoltaic (OPV) device applications. Owing to the stabilizing effect of dipicolinate ligands toward Ce3+, disadvantageous interaction between radical scavenger and polymer material is suppressed, which results in the improved device stability without reducing the initial performance."
173,10.1080/02726351.2013.769470,2013.0,"Organic Solar Cells: A Review of Materials, Limitations, and Possibilities for Improvement","Significant attention has been given during the last few years to overcome technological and material barriers in order to develop organic photovoltaic devices (OPVs) with comparable cost efficiency similar to the inorganic photovoltaics (PVs) and to make them commercially viable. To take advantage of the low cost for such devices, major improvements are necessary which include: an efficiency of around 10%, high stability from degradation under real-world conditions, novel optically active materials, and development of novel fabrication approaches. In order to meet such stringent requirements, the research and development in OPVs need to improve upon the short diffusion length of excitons, which is one of the factors that are responsible for their low power conversion efficiency. This review discusses some of the most significant technological developments that were presented in the literature and helped improve photovoltaic performance, such as tandem architectures, plasmonics, and use of graphitic nanostructural materials, among others. Tandem organic solar cells with embedded plasmonics are a promising approach to further increase the power conversion efficiency of organic solar cells, by harvesting complementary spectral regions with high quantum efficiencies. Polymeric nanocomposites incorporating graphitic nanostructures were extensively investigated for the next generation of efficient and low-cost solar cells, since such nanomaterials show excellent electrical and mechanical properties, excellent carrier transport capabilities, and provide an efficient pathway to the dissociated charge carriers."
174,,2010.0,"Production, Characterization and Stability of Organic Solar Cell Devices","Despite the fact that the field of organic photovoltaics (OPVs) is in a rapid progress, organic solar cells continue taking backstage roll in the growing markets of various solar technologies. The main challenge of the field is to develop devices that would possess all the optimal properties required for efficient, stable and cheap solar cells, i.e. devices that can deliver high photoconversion efficiencies and long lifetimes and can be efficiently produced in large scales using roll-to-roll coating technologies. This dissertation is primarily devoted to the issues of photoconversion efficiency and device lifetimes. In particular, descriptions of some practical approaches for different device designs and processing of active layer for typical small scale OPV devices were presented. The emphasis was put on some optimizing techniques for processing of active layer that can significantly improve the device photoconversion efficiency. The techniques were further applied for manufacturing and characterization of solar cell devices based on various materials. In particular, a number of thermocleavable polymers were studied and devices based on such materials were produced and characterized. The applicability of such materials in photovoltaic devices was shown and further challenges were discussed. Another task of this work was to manufacture and study inverted device structures and compare their properties with normal structure based devices. Device based on both structure were successfully produced with same level of performance in terms of photoconversion efficiency, yet with totally different stability performance. As another task, metal oxides, such as MoO3 or V2O5 were studied in solar cell devices as buffer layers instead of PEDOT:PSS. Although the device efficiencies obtained with metal oxides were inferior to PEDOT based device, it was shown that such materials can possibly improve the device efficiency if the processing of the layers is optimized. The final part of the work is devoted to the issue of stability. In particular, a setup comprising an atmospheric chamber was presented for efficient lifetime evaluation of OPV devices and examples of exploitation of the setup were shown. Lifetime studies of various thermocleavable polymers were carried out and compared to commonly used thiophene based polymers. Comparative degradation studies were carried out for normal and inverted device structures under different atmospheric conditions, which revealed different degrading features for different structures. While the normal geometry devices were rather stable in oxygen and rapidly degraded in"
175,10.1021/acssynbio.8b00279,2018.0,A System for Gene Expression Noise Control in Yeast,"Gene expression noise arises from stochastic variation in the synthesis and degradation of mRNA and protein molecules and creates differences in protein numbers across populations of genetically identical cells. Such variability can lead to imprecision and reduced performance of both native and synthetic networks. In principle, gene expression noise can be controlled through the rates of transcription, translation and degradation, such that different combinations of those rates lead to the same protein concentrations but at different noise levels. Here, we present a “noise tuner” which allows orthogonal control over the transcription and the mRNA degradation rates by two different inducer molecules. Combining experiments with theoretical analysis, we show that in this system the noise is largely determined by the transcription rate whereas mean expression can be independently adjusted by mRNA stability. This noise tuner enables twofold changes in gene expression noise over a fivefold range of mean protein levels. We demonstrated the efficacy of the noise tuner in a complex regulatory network by varying gene expression noise in the mating pathway of Saccharomyces cerevisiae, which allowed us to control the output noise and the mutual information transduced through the pathway. The noise tuner thus represents an effective tool of gene expression noise control, both to interrogate noise sensitivity of natural networks and enhance performance of synthetic circuits."
176,10.15252/embj.201693889,2016.0,FBW7 suppression leads to SOX9 stabilization and increased malignancy in medulloblastoma,"SOX9 is a master transcription factor that regulates development and stem cell programs. However, its potential oncogenic activity and regulatory mechanisms that control SOX9 protein stability are poorly understood. Here, we show that SOX9 is a substrate of FBW7, a tumor suppressor, and a SCF (SKP1/CUL1/F‐box)‐type ubiquitin ligase. FBW7 recognizes a conserved degron surrounding threonine 236 (T236) in SOX9 that is phosphorylated by GSK3 kinase and consequently degraded by SCFFBW7α. Failure to degrade SOX9 promotes migration, metastasis, and treatment resistance in medulloblastoma, one of the most common childhood brain tumors. FBW7 is either mutated or downregulated in medulloblastoma, and in cases where FBW7 mRNA levels are low, SOX9 protein is significantly elevated and this phenotype is associated with metastasis at diagnosis and poor patient outcome. Transcriptional profiling of medulloblastoma cells expressing a degradation‐resistant SOX9 mutant reveals activation of pro‐metastatic genes and genes linked to cisplatin resistance. Finally, we show that pharmacological inhibition of PI3K/AKT/mTOR pathway activity destabilizes SOX9 in a GSK3/FBW7‐dependent manner, rendering medulloblastoma cells sensitive to cytostatic treatment."
177,,2010.0,Original Research Papers Development and Validation of a Stability- Indicating UHPLC Method for Assay of Felbamate and Related Substances,"Summary. A new, sensitive, stability-indicating, and cost and time-effective isocratic reversed-phase UHPLC method has been developed for quantitative analysis of felbamate, an antiepileptic drug, both in the bulk drug and in pharmaceutical dosage forms. Chromatographic separation of felbamate and its two impurities was achieved on a C18 column with a simple buffer–methanol mobile phase; the run time was 8 min. Quantification was achieved by ultraviolet detection. Resolution between the impurities was >2.0. Response was a linear function of concentration over the range 0.1–3.0 μg mL−1, correlation coefficient >0.999, for felbamate and the impurities. The method is capable of detecting the two impurities at levels of 0.002% (0.02 μg mL−1) of the test concentration of 1.0 mg mL−1 (1 μL injection). The same sensitivity was achieved for all the degradation products formed during stress studies in which the drug was subjected to hydrolysis, oxidation, photolysis, and thermal degradation. Substantial degradation occurred under acidic and basic conditions. The stressed test solutions were assayed against felbamate working standard and the mass balance in each case was close to 100%, indicating the method is stability-indicating. The method was validated for linearity, accuracy, precision, and robustness in accordance with ICH Guidelines."
178,10.1039/C7TA03144K,2017.0,Correlating photovoltaic properties of a PTB7-Th:PC71BM blend to photophysics and microstructure as a function of thermal annealing,"Selective optimisation of light harvesting materials and interface properties has brought breakthroughs in power conversion efficiency (11–12%) of organic photovoltaics (OPVs). However to translate this promising efficiency to economically viable applications, long term stability is a fundamental requirement. A number of degradation pathways, both extrinsic and intrinsic, reduce the long term stability of OPVs. Here, the photovoltaic properties of a highly efficient bulk heterojunction PTB7-Th:PC71BM blend were investigated as a function of ex situ thermal annealing. The changes in charge generation, separation, and transport due to thermal annealing were measured and related to changes in the microstructure and photovoltaic performance. A 30% drop in the power conversion efficiency of PTB7-Th:PC71BM blends upon thermal annealing at 150 °C was identified as mainly due to morphological instability induced by strong phase separation of donor and acceptor molecules of the blend films. Based on the insight gained from these investigations, enhanced thermal stability was demonstrated by replacing the PC71BM fullerene acceptor with a non-fullerene acceptor ITIC, for which power conversion efficiency dropped only by 9% upon thermal annealing at 150 °C."
179,10.1021/ACS.CHEMMATER.8B03791,2018.0,Network-Stabilized Bulk Heterojunction Organic Photovoltaics,"Bulk heterojunction organic photovoltaic (OPV) devices are multilayer organic devices that can be fabricated using low-cost and scalable solution processing methods, but current devices exhibit poor mechanical stability and degrade under deformation due to cracking and delamination. Recent approaches to improve mechanical durability involve modifying the side-chain or main-chain structures of conjugated polymers in the active layer, but in general it is difficult to simultaneously optimize electronic properties, morphology, and mechanical stability. Here, we present a general approach to improve the mechanical stability of bulk heterojunction active layers through incorporation of an internal elastic network. Network-stabilized bulk heterojunction OPVs are prepared using reactive small molecular additives that are rapidly cross-linked through thiol–ene coupling after processing the active layer. Thiol–ene reactions catalyzed by a base or initiated through short exposure to UV light produce insoluble, elas..."
180,10.3390/ELECTRONICMAT2020016,2021.0,On the Role of LiF in Organic Optoelectronics,"Organic optoelectronic device behaviour is heavily dependent on interfacial effects due to the device architecture and thickness. Interfaces between the inorganic electrodes and the active organic layers play a defining role in the all of the electronic and stability processes that occur in organic light emitting diodes (OLEDs) and organic solar cells (OPVs). Amongst the many interlayers introduced at these interfaces to improve charge carrier movement and stability, LiF has proven to be the most successful and it is almost ubiquitous in all organic semiconductor devices. Implemented at both top and bottom contact interfaces, doped into the charge transporting layers, and used as encapsulants, LiF has played major roles in device performance and lifetime. This review highlights the use of LiF at both top and bottom contacts in organic optoelectronics, discusses the various mechanisms proposed for the utility of LiF at each interface, and explores its impact on device lifetimes. From examples relating to charge carrier flow, interfacial electronic level modification, and interfacial stability, a comprehensive picture of the role of LiF in organic devices can be formed. This review begins with a brief overview of the role of the interface in OLEDs and OPVs, and the general properties of LiF. Then, it discusses the implementation of LiF at the top contact electrode interface, followed by the bottom substrate contact electrode, examining both performance and degradation effects in both cases."
181,10.3390/en15197354,2022.0,A Composite Control Method for Permanent Magnet Synchronous Motor System with Nonlinearly Parameterized-Uncertainties,"In many industrial practices, it needs a permanent magnet synchronous motor to provide enough torque, such as autonomous vehicle driving. In the operation of a permanent magnet synchronous motor, the nonlinearly parameterized-uncertainties degrade control performances, causing the instability of motor speed and output torques. Based on the analysis of temperature effects and friction torque model, a composite controller is proposed in this paper which considers model uncertainties and external disturbances. An adaptive controller involving an online time-varying scaling gain is employed to eliminate the influence of nonlinearly parameterized-uncertainties. In addition, an extended state observer (ESO) is used to estimate the disturbance in the control system in which the estimated value is used to compensate for the feed-forward. Numerical simulation and experiment are performed and the results show that the proposed method may alleviate the performance degradation due to nonlinearly parameterized-uncertainties and disturbances. Simultaneously, it may improve the stability and anti-disturbance capacities of the system."
182,10.1149/1.2982009,2008.0,PEMFC Degradation Assessed by Effluent Analysis from Designed Experiments,"PEMFC degradation studied by effluent analysis is frequently found in literature. Liu (1) reported fluoride emission rates (FER) with varying time dependencies, related to the operating conditions. Aarhaug (2) has shown that OCV conditions causes decaying FER, while an on/off cycle according to FCTestNet (3) resulted in increasing FER. Sulfur emission rates (SER) in combination with FER offers possible information about sidechain versus backbone attack on the ionomer. Inaba (4) reported FER and SER for Fenton testing of chemical stability, but data for effluent analysis data are scarce. Aarhaug (5) has shown that high concentrations of sulfate in the MEA from production processes need be removed prior to effluent analysis."
183,10.1021/JP0023011,2000.0,Lattice Defects and Oxygen Storage Capacity of Nanocrystalline Ceria and Ceria-Zirconia,"The atomic structures of nanocrystalline powders of ceria, CeO2, and ceria-zirconia solid solution, (Ce,Zr)O2, were studied by the pulsed neutron diffraction technique. Ceria is used as an oxygen storage component in automotive exhaust emission control systems, but the degradation of its oxygen storage capacity (OSC) after extended use at high temperatures has been a problem. Our results for the first time establish a direct correlation between the concentration of vacancy-interstitial oxygen defects and OSC. The surface area, on the other hand, exhibits much less correlation with OSC. The results also show that zirconia, which is known to retard the degradation when incorporated into ceria, reduces ceria and preserves oxygen defects. It is suggested that oxygen defects are the source of OSC in ceria-based catalyst supports, and the preservation of oxygen defects is critical for the stability of OSC against thermal aging."
184,10.1111/j.2042-7158.1963.tb12859.x,1963.0,SELF‐ADMINISTRATION OF PRALIDOXIME IN NERVE GAS POISONING WITH A NOTE ON THE STABILITY OF THE DRUG,"Plasma concentrations of pralidoxime methane sulphonate (P2S) have been determined in man after self‐administration by an automatic injector. After administration of 10 mg./kg. P2S in a 50 per cent w/v solution, concentrations over 4 μg./ml. were reached within 6 min. and maintained for about 90 min. After 20 mg./kg., plasma concentrations over 4 μg./ml. were maintained for about 170 min. Except for pain at the site of injection, which disappeared after a few hr., no serious side reactions could be detected. The drug can be stored for 5 years at 5° with less than 7 per cent decomposition. The decomposition products were found to be less toxic than the unchanged oxime. N‐Methylpyridinium‐2‐carboxamide was identified as a major degradation product."
185,10.1039/c5cp00283d,2015.0,Direct observation of the dealloying process of a platinum-yttrium nanoparticle fuel cell cathode and its oxygenated species during the oxygen reduction reaction.,"Size-selected 9 nm PtxY nanoparticles have recently shown an outstanding catalytic activity for the oxygen reduction reaction, representing a promising cathode catalyst for proton exchange membrane fuel cells (PEMFCs). Studying their electrochemical dealloying is a fundamental step towards the understanding of both their activity and stability. Herein, size-selected 9 nm PtxY nanoparticles have been deposited on the cathode side of a PEMFC specifically designed for in situ ambient pressure X-ray photoelectron spectroscopy (APXPS). The dealloying mechanism was followed in situ for the first time. It proceeds through the progressive oxidation of alloyed Y atoms, soon leading to the accumulation of Y(3+) cations at the cathode. Acid leaching with sulfuric acid is capable of accelerating the dealloying process and removing these Y(3+) cations which might cause long term degradation of the membrane. The use of APXPS under near operating conditions allowed observing the population of oxygenated surface species as a function of the electrochemical potential. Similar to the case of pure Pt nanoparticles, non-hydrated hydroxide plays a key role in the ORR catalytic process."
186,10.3390/ma14102496,2021.0,Solution Processed PVB/Mica Flake Coatings for the Encapsulation of Organic Solar Cells,"Organic photovoltaics (OPVs) die due to their interactions with environmental gases, i.e., moisture and oxygen, the latter being the most dangerous, especially under illumination, due to the fact that most of the active layers used in OPVs are extremely sensitive to oxygen. In this work we demonstrate solution-based effective barrier coatings based on composite of poly(vinyl butyral) (PVB) and mica flakes for the protection of poly (3-hexylthiophene) (P3HT)-based organic solar cells (OSCs) against photobleaching under illumination conditions. In the first step we developed a protective layer with cost effective and environmentally friendly methods and optimized its properties in terms of transparency, barrier improvement factor, and bendability. The developed protective layer maintained a high transparency in the visible region and improved oxygen and moisture barrier quality by the factor of ~7. The resultant protective layers showed ultra-flexibility, as no significant degradation in protective characteristics were observed after 10 K bending cycles. In the second step, a PVB/mica composite layer was applied on top of the P3HT film and subjected to photo-degradation. The P3HT films coated with PVB/mica composite showed improved stability under constant light irradiation and exhibited a loss of <20% of the initial optical density over the period of 150 h. Finally, optimized barrier layers were used as encapsulation for organic solar cell (OSC) devices. The lifetime results confirmed that the stability of the OSCs was extended from few hours to over 240 h in a sun test (65 °C, ambient RH%) which corresponds to an enhanced lifetime by a factor of 9 compared to devices encapsulated with pristine PVB."
187,10.1111/pbi.13227,2019.0,In‐depth characterization of Trichoderma reesei cellobiohydrolase TrCel7A produced in Nicotiana benthamiana reveals limitations of cellulase production in plants by host‐specific post‐translational modifications,"Summary Sustainable production of biofuels from lignocellulose feedstocks depends on cheap enzymes for degradation of such biomass. Plants offer a safe and cost‐effective production platform for biopharmaceuticals, vaccines and industrial enzymes boosting biomass conversion to biofuels. Production of intact and functional protein is a prerequisite for large‐scale protein production, and extensive host‐specific post‐translational modifications (PTMs) often affect the catalytic properties and stability of recombinant enzymes. Here we investigated the impact of plant PTMs on enzyme performance and stability of the major cellobiohydrolase TrCel7A from Trichoderma reesei, an industrially relevant enzyme. TrCel7A was produced in Nicotiana benthamiana using a vacuum‐based transient expression technology, and this recombinant enzyme (TrCel7Arec) was compared with the native fungal enzyme (TrCel7Anat) in terms of PTMs and catalytic activity on commercial and industrial substrates. We show that the N‐terminal glutamate of TrCel7Arec was correctly processed by N. benthamiana to a pyroglutamate, critical for protein structure, while the linker region of TrCel7Arec was vulnerable to proteolytic digestion during protein production due to the absence of O‐mannosylation in the plant host as compared with the native protein. In general, the purified full‐length TrCel7Arec had 25% lower catalytic activity than TrCel7Anat and impaired substrate‐binding properties, which can be attributed to larger N‐glycans and lack of O‐glycans in TrCel7Arec. All in all, our study reveals that the glycosylation machinery of N. benthamiana needs tailoring to optimize the production of efficient cellulases."
188,10.1021/acsami.8b02595,2018.0,Self-Assembled N-Heterocyclic Carbene-Based Carboxymethylated Dextran Monolayers on Gold as a Tunable Platform for Designing Affinity-Capture Biosensor Surfaces.,"Sensor surfaces play a predominant role in the development of optical biosensor technologies for the analysis of biomolecular interactions. Thiol-based self-assembled monolayers (SAMs) on gold have been widely used as linker layers for sensor surfaces. However, the degradation of the thiol-gold bond can limit the performance and durability of such surfaces, directly impacting their performance and cost-effectiveness. To this end, a new family of materials based on N-heterocyclic carbenes (NHCs) has emerged as an alternative for surface modification, capable of self-assembling onto a gold surface with higher affinity and superior stability as compared to the thiol-based systems. Here we demonstrate three applications of NHC SAMs supporting a dextran layer as a tunable platform for developing various affinity-capture biosensor surfaces. We describe the development and testing of NHC-based dextran biosensor surfaces modified with each of streptavidin, nitrilotriacetic acid, and recombinant Protein A. These affinity-capture sensor surfaces enable oriented binding of ligands for optimal performance in biomolecular assays. Together, the intrinsic high stability and flexible design of the NHC biosensing platforms show great promise and open up exciting possibilities for future biosensing applications."
