,DOI,Year,Title,Abstract
269,10.1002/anie.201108853,2012,Solvent-free luminescent organic liquids.,"Illuminating! Isolation of a π-core by covalently attached flexible hydrocarbon chains has been employed to synthesize blue-emitting oligo(p-phenylenevinylene) (OPV) liquids with tunable viscosity and optical properties. A solvent-free, stable, white-light emitting ink/paint, which can be applied onto various surfaces and even onto LEDs, was made by blending of liquid OPVs with emissive solid dopants."
270,10.1021/nn400246q,2013,"Active layer-incorporated, spectrally tuned Au/SiO2 core/shell nanorod-based light trapping for organic photovoltaics.","We demonstrate that incorporation of octadecyltrimethoxysilane (OTMS)-functionalized, spectrally tuned, gold/silica (Au/SiO2) core/shell nanospheres and nanorods into the active layer of an organic photovoltaic (OPV) device led to an increase in photoconversion efficiency (PCE). A silica shell layer was added onto Au core nanospheres and nanorods in order to provide an electrically insulating surface that does not interfere with carrier generation and transport inside the active layer. Functionalization of the Au/SiO2 core/shell nanoparticles with the OTMS organic ligand was then necessary to transfer the Au/SiO2 core/shell nanoparticles from an ethanol solution into an OPV polymer-compatible solvent, such as dichlorobenzene. The OTMS-functionalized Au/SiO2 core/shell nanorods and nanospheres were then incorporated into the active layers of two OPV polymer systems: a poly(3-hexylthiophene):[6,6]-phenyl-C61-butyric acid methyl ester (P3HT:PCB60M) OPV device and a poly[2,6-4,8-di(5-ethylhexylthienyl)benzo[1,2-b;3,4-b]dithiophene-alt-5-dibutyloctyl-3,6-bis(5-bromothiophen-2-yl)pyrrolo[3,4-c]pyrrole-1,4-dione] (PBDTT-DPP:PC60BM) OPV device. For the P3HT:PC60BM polymer with a band edge of ~700 nm, the addition of the core/shell nanorods with an aspect ratio (AR) of ~2.5 (extinction peak ~670 nm) resulted in a 7.1% improvement in PCE, while for the PBDTT-DPP:PC60BM polymer with a band edge of ~860 nm, the addition of core/shell nanorods with an AR of ~4 (extinction peak ~830 nm) resulted in a 14.4% improvement in PCE. The addition of Au/SiO2 core/shell nanospheres to the P3HT:PC60BM polymer resulted in a 2.7% improvement in PCE, while their addition to a PBDTT-DPP:PC60BM polymer resulted in a 9.1% improvement. The PCE and Jsc enhancements were consistent with external quantum efficiency (EQE) measurements, and the EQE enhancements spectrally matched the extinction spectra of Au/SiO2 nanospheres and nanorods in both OPV polymer systems."
271,10.1586/14760584.2015.1001750,2015,Polio endgame: the global introduction of inactivated polio vaccine,"In 2013, the World Health Assembly endorsed a plan that calls for the ultimate withdrawal of oral polio vaccines (OPV) from all immunization programs globally. The withdrawal would begin in a phased manner with removal of the type 2 component of OPV in 2016 through a global switch from trivalent OPV to bivalent OPV (containing only types 1 and 3). To mitigate risks associated with immunity gaps after OPV type 2 withdrawal, the WHO Strategic Advisory Group of Experts has recommended that all 126 OPV-only using countries introduce at least one dose of inactivated polio vaccine into routine immunization programs by end-2015, before the trivalent OPV-bivalent OPV switch. The introduction of inactivated polio vaccine would reduce risks of reintroduction of type 2 poliovirus by providing some level of seroprotection, facilitating interruption of transmission if outbreaks occur, and accelerating eradication by boosting immunity to types 1 and 3 polioviruses."
272,10.1002/adma.201102142,2011,High‐Performance and Highly Durable Inverted Organic Photovoltaics Embedding Solution‐Processable Vanadium Oxides as an Interfacial Hole‐Transporting Layer,Inverted OPV devices based on sol-gel derived vanadium oxides (VOx ) as an interfacial layer are demonstrated. The VOx shows excellent characteristics as a hole-transporting and protecting layer. The constructed devices exhibit enhanced performance with the studied polymers and are highly durable under accelerated conditions for long time periods.
273,10.1002/adma.201102173,2011,Bulk Heterojunction Photovoltaic Cells with Low Donor Concentration,"High-effi ciency organic photovoltaic (OPV) cells are mostly based on a bulk heterojunction [ 1 ] (BHJ) structure, which is essentially a thin fi lm of mixed electron donor and acceptor. With few exceptions, the acceptor component is a fullerene-based material such as C 60 [ 2 ] and PCBM, [ 3 ] whereas a large variety of materials has been found to be useful as the donor component. [ 4 ] In order to achieve high power conversion effi ciency, the donor–acceptor composition of the BHJ needs to be optimized with respect to light absorption and charge generation, including for instance the use of a low bandgap donor, [ 5 ] to complement the absorption of the acceptor and selecting a donor with proper highest occupied molecular orbital (HOMO) and lowest unoccupied molecular orbital (LUMO) levels to match that of the acceptor. In this work, we show that it is possible to achieve a large open-circuit voltage ( V oc > 1.0 V) in a fullerene-based OPV with almost any donor, provided that the donor is present in a small concentration and that MoO x is used as the Schottky barrier contact [ 6 ] to the BHJ. With fi ne tuning of the donor concentration to overcome the hole-transport limitation in the BHJ, high power conversion effi ciency ( η PCE > 5%) has been realized. In Figure 1 the schematic of the OPV cell layer sequence, indium tin oxide (ITO)/MoO x /BHJ/bathophenanthroline (Bphen)/Al, is shown along with the molecular structures of 1,1-bis-(4-bis(4-methyl-phenyl)-amino-phenyl)-cyclohexane (TAPC), Bphen, C 60 , and C 70 . In this sequence, the BHJ layer is a mixed fi lm of TAPC [ 7 ] (donor) and C 60 (acceptor) with various ratios. The concentration of TAPC is indicated in volume fraction. As the major focus of this study was concerned with the composition of the BHJ layer, we kept the thickness and composition of all the other layers constant: ITO (90 nm), MoO x  (2 nm), Bphen (8 nm), and Al (100 nm). First, we studied the effect of varying the TAPC concentration in the BHJ layer with a constant thickness of 40 nm. In Figure 2 a the current density–voltage ( J – V ) characteristics are"
274,10.1021/ja203235z,2011,Steric control of the donor/acceptor interface: implications in organic photovoltaic charge generation.,"The performance of organic photovoltaic (OPV) devices is currently limited by modest short-circuit current densities. Approaches toward improving this output parameter may provide new avenues to advance OPV technologies and the basic science of charge transfer in organic semiconductors. This work highlights how steric control of the charge separation interface can be effectively tuned in OPV devices. By introducing an octylphenyl substituent onto the investigated polymer backbones, the thermally relaxed charge-transfer state, and potentially excited charge-transfer states, can be raised in energy. This decreases the barrier to charge separation and results in increased photocurrent generation. This finding is of particular significance for nonfullerene OPVs, which have many potential advantages such as tunable energy levels and spectral breadth, but are prone to poor exciton separation efficiencies. Computational, spectroscopic, and synthetic methods were combined to develop a structure-property relationship that correlates polymer substituents with charge-transfer state energies and, ultimately, device efficiencies."
275,10.1039/C8TC02838A,2018,Porphyrin-based thick-film bulk-heterojunction solar cells for indoor light harvesting,"A porphyrin-based donor material P1 is used to fabricate bulk-heterojunction solar cells harvesting room light. P1 consists of a porphyrin ring linked by two ethylrhodanine end caps via phenylene ethynylene bridges. Organic photovoltaic (OPV) cells using P1 as the donor exhibit significantly improved performances under indoor illumination compared to 1 sun conditions. For P1:PC71BM cells, an optimized-PCE of 19.2% was achieved under a 300 lux illumination of a 3000 K LED tube. Besides high PCEs, the porphyrin-based devices also exhibit enhanced OPV performances in thick film regions (∼200 nm) compared to a control BHJ cell using PCDTBT:PC71BM. The thick-film P1-based device shows an overall PCE of 18.2%. The origins of the thickness independent OPV performances were examined, and they can be attributed to the low electronic disorders of these materials when compared to their polymer counterparts."
276,10.1039/C3RA22926B,2013,Rational design on n-type organic materials for high performance organic photovoltaics,"The demand for further optimization of the photovoltaic efficiency has stimulated an intensive research effort both for new low-band-gap polymeric materials as electron donors and for new efficient electron-accepting materials. As regards the latter, less attention has been observed on the optimization of the electron acceptor material compared to the extensive studies on the electron donor polymer in organic photovoltaic (OPV) cells. The majority of the acceptor materials used so far in solar cells are organic (carbon based) materials, however other traditional acceptor materials include inorganic semiconductors, such as cadmium selenide (CdSe) nanocrystals, titanium oxide (TiO2) and zinc oxide (ZnO) nanoparticles. From the implemented organic materials high power conversion efficiencies PCEs (>9.0%) are observed in OPVs utilizing fullerene derivatives and especially [6,6]-phenyl-C61 butyric acid methyl ester (PC60BM) as the acceptor. Recently, very promising efficiencies of ∼5.0% have been also obtained by Polyera corporation utilizing soluble conjugated polymers as both the donor and the acceptor components. It is therefore expected that through improved materials design for enhancing the electron mobility, better tuning of the energy levels and absorption profile of organic materials, significant improvements in the device performance can still be expected. In this work, the current trends on the most promising solution processable n-type organic materials (fullerene derivatives, small molecules and conjugated polymers) will be presented in detail, emphasizing on the correlation between structure/optoelectronic properties/morphology characterization and device performances."
277,10.1039/c5cp00507h,2015,Use of silane-functionalized graphene oxide in organic photovoltaic cells and organic light-emitting diodes.,"Graphene oxide (GO) and silane-functionalized GO (sGO) sheets obtained through a simple sonication exfoliation method are employed as hole transport layers to improve the efficiency of organic photovoltaic (OPV) cells and organic light-emitting diodes (OLED). GO was functionalized using (3-glycidyl oxypropyl)trimethoxysilane (GPTMS) and triethoxymethylsilane (MTES). The appearance of new peaks in the Fourier-transform infrared spectra of the sGOs indicates the formation of Si-O-C, Si-O-Si, Si-H, and Si-O-C moieties, which provide evidence of the addition of silane to the GO surface. Furthermore, the appearance of Si-O-Si bonds in the synchrotron radiation photoelectron spectra (SRPES) of the MTES-sGO and GPTMS-sGO samples suggests that silane groups were effectively functionalized onto the GO sheets. An OPV cell with GO layers showed a lower performance with a power conversion efficiency (PCE) of 2.06%; in contrast, OPV cells based on GPTMS-sGO and MTES-sGO have PCE values of 3.00 and 3.08%, respectively. The OLED devices based on GPTMS-sGO and MTES-sGO showed a higher maximum luminance efficiency of 13.91 and 12.77 cd A(-1), respectively, than PEDOT:PSS-based devices (12.34 cd A(-1)). The SRPES results revealed that the work functions of GO, GPTMS-sGO, and MTES-sGO were 4.8, 4.9, and 5.0 eV, respectively. Therefore, the increase in the PCE value is attributed to improved band-gap alignment. It is thought that sGO could be used as an interfacial layer in OPV and OLED devices."
278,10.1002/smll.201402883,2015,Organic photovoltaic cells: from performance improvement to manufacturing processes.,"Organic photovoltaics (OPVs) have been pursued as a next generation power source due to their light weight, thin, flexible, and simple fabrication advantages. Improvements in OPV efficiency have attracted great attention in the past decade. Because the functional layers in OPVs can be dissolved in common solvents, they can be manufactured by eco-friendly and scalable printing or coating technologies. In this review article, the focus is on recent efforts to control nanomorphologies of photoactive layer and discussion of various solution-processed charge transport and extraction materials, to maximize the performance of OPV cells. Next, recent works on printing and coating technologies for OPVs to realize solution processing are reviewed. The review concludes with a discussion of recent advances in the development of non-traditional lamination and transfer method towards highly efficient and fully solution-processed OPV."
279,10.1002/aenm.201701405,2018,High‐Performance and Uniform 1 cm2 Polymer Solar Cells with D1‐A‐D2‐A‐Type Random Terpolymers,"For the commercial development of organic photovoltaics (OPVs), laboratory‐scale OPV technology must be translated to large area modules. In particular, it is important to develop high‐efficiency polymers that can form thick (>100 nm) bulk heterojunction (BHJ) films over large areas with optimal morphologies for charge generation and transport. Here, D1‐A‐D2‐A random terpolymers composed of 2,2′‐bithiophene with various proportions of 5,6‐difluoro‐4,7‐bis(thiophen‐2‐yl)‐2,1,3‐benzothiadiazole and 5,6‐difluoro‐2,1,3‐benzothiadiazole (FBT) are synthesized. It is found that incorporating small proportions of FBT into the polymer not only conserves the high crystallinity and favorable face‐on orientation of the D‐A copolymer FBT‐Th4 but also improves the nanoscale phase separation of the BHJ film. Consequently, the random terpolymer PDT2fBT‐BT10 exhibits a much improved solar cell efficiency of 10.31% when compared to that of the copolymer FBT‐Th4 (8.62%). Moreover, due to this polymer's excellent processability and suppressed overaggregation, OPVs with 1 cm2 active area based on 351 nm thick PDT2fBT‐BT10 BHJs exhibit high photovoltaic performance of 9.42%, whereas rapid efficiency decreases arise for FBT‐Th4‐based OPVs for film thicknesses above 300 nm. It is demonstrated that this random terpolymer can be used in large area and thick BHJ OPVs, and guidelines for developing polymers that are suitable for large‐scale printing technologies are presented."
280,10.1002/adts.201800116,2018,The Use of Deep Learning to Fast Evaluate Organic Photovoltaic Materials,"It is acknowledged that the structure of a material determines its activity or property. During the development of organic photovoltaic (OPV) materials, it is vitally important to build the relationship between chemical structures and photovoltaic properties. However, the conventional way based on trial‐and‐error experiments requires a significant amount of time and resources. Here, it is demonstrated that deep learning can be employed to quickly evaluate the performance of new OPV materials. The deep learning model allows direct use of pictures of chemical structures as input, possesses an excellent nonlinear analyzing capability, and has a low demand for computing power. After training the model with a database from the Harvard Clean Energy Project, it is able to predict the photovoltaic performance based on a given chemical structure of an OPV donor material. The prediction accuracy reaches 91.02% using a verification set of 5000 molecules. The codes are converted into visual pictures to understand how features are extracted by the model. In addition, the influence of database size on prediction accuracy is discussed. The model is further tested by using experimentally verified OPV materials and received positive results. Together, the results suggest that deep learning is promising for the quick evaluation of new OPV materials."
281,10.1002/adom.201800051,2018,"Semitransparent Blue, Green, and Red Organic Solar Cells Using Color Filtering Electrodes","Colorful, semitransparent organic photovoltaic cells (OPVs) are increasing in demand due to their applicability in aesthetically fashioned power‐generating windows. The traditional method of generating different colors in OPVs has been through employing different active materials exhibiting distinct absorption spectra. This can complicate fabrication processes for production and cause deviations in device performance among differently colored OPVs. Herein, semitransparent and colorful OPVs with a single broadband‐absorbing active material of fixed thickness are demonstrated using Ag–TiOx–Ag color filters (CFs). The CF enables the OPV to transmit spectrally pure colors with peak transmission efficiencies surpassing 25%, and allows the colors to be freely tuned without disturbing the charge transport properties such that the device performance stays consistent. The CF not only functions as an effective electrode but as a mirror for light outside of the spectral transparency window. It is shown that when compared to a transparent OPV consisting of the same active layer material and thickness, CF‐integrated OPVs generate 32.38(±0.03)–34.10(±0.02)% more short‐circuit current. Such results point to a simple and convenient solution to achieving spectrally pure colors, moderate transmission efficiencies, decoupled optical and charge transport properties, and enhanced charge generation relative to a transparent OPV in semitransparent, colorful power‐generating windows."
282,10.1093/cid/civ807,2016,"Interference of Monovalent, Bivalent, and Trivalent Oral Poliovirus Vaccines on Monovalent Rotavirus Vaccine Immunogenicity in Rural Bangladesh.","BACKGROUND
Trivalent oral poliovirus vaccine (OPV) is known to interfere with monovalent rotavirus vaccine (RV1) immunogenicity. The interference caused by bivalent and monovalent OPV formulations, which will be increasingly used globally in coming years, has not been examined. We conducted a post hoc analysis to assess the effect of coadministration of different OPV formulations on RV1 immunogenicity.


METHODS
Healthy infants in Matlab, Bangladesh, were randomized to receive 3 doses of monovalent OPV type 1 or bivalent OPV types 1 and 3 at either 6, 8, and 10 or 6, 10, and 14 weeks of age or trivalent OPV at 6, 10, and 14 weeks of age. All infants received 2 doses of RV1 at about 6 and 10 weeks of age. Concomitant administration was defined as RV1 and OPV given on the same day; staggered administration as RV1 and OPV given ≥1 day apart. Rotavirus seroconversion was defined as a 4-fold rise in immunoglobulin A titer from before the first RV1 dose to ≥3 weeks after the second RV1 dose.


RESULTS
There were no significant differences in baseline RV1 immunogenicity among the 409 infants included in the final analysis. Infants who received RV1 and OPV concomitantly, regardless of OPV formulation, were less likely to seroconvert (47%; 95% confidence interval, 39%-54%) than those who received both vaccines staggered ≥1 day (63%; 57%-70%; P < .001). For staggered administration, we found no evidence that the interval between RV1 and OPV administration affected RV1 immunogenicity.


CONCLUSIONS
Coadministration of monovalent, bivalent, or trivalent OPV seems to lower RV1 immunogenicity.


CLINICAL TRIALS REGISTRATION
NCT01633216."
283,10.1021/acsami.6b01117,2016,Copper Mesh Templated by Breath-Figure Polymer Films as Flexible Transparent Electrodes for Organic Photovoltaic Devices.,"UNLABELLED
Metal mesh is a significant candidate of flexible transparent electrodes to substitute the current state-of-the-art material indium tin oxide (ITO) for future flexible electronics. However, there remains a challenge to fabricate metal mesh with order patterns by a bottom-up approach. In this work, high-quality Cu mesh transparent electrodes with ordered pore arrays are prepared by using breath-figure polymer films as template. The optimal Cu mesh films present a sheet resistance of 28.7 Ω·sq(-1) at a transparency of 83.5%. The work function of Cu mesh electrode is tuned from 4.6 to 5.1 eV by Ag deposition and the following short-time UV-ozone treatment, matching well with the


PEDOT
PSS (5.2 eV) hole extraction layer. The modified Cu mesh electrodes show remarkable potential as a substitute of ITO/PET in the flexible OPV and OLED devices. The OPV cells constructed on our Cu mesh electrodes present a similar power conversion efficiency of 2.04% as those on ITO/PET electrodes. The flexible OLED prototype devices can achieve a brightness of 10 000 cd at an operation voltage of 8 V."
284,10.1039/c4cp01598c,2014,The use of UV/ozone-treated MoS2 nanosheets for extended air stability in organic photovoltaic cells.,"MoS2 nanosheets obtained through a simple sonication exfoliation method are employed as a hole-extraction layer (HEL) to improve the efficiency and air stability of organic photovoltaic cells (OPVs). The reduction in the wavenumber difference, appearance of a UV-vis peak, and atomic force microscopy images indicate that MoS2 nanosheets are formed through the sonication method. The OPVs with MoS2 layers show a degraded performance with a power conversion efficiency (PCE) of 1.08%, which is lower than that of OPVs without HEL (1.84%). After performing the UV/ozone (UVO) treatment of the MoS2 surface for 15 min, the PCE value increases to 2.44%. Synchrotron radiation photoelectron spectroscopy data show that the work function of MoS2 increases from 4.6 to 4.9 eV upon UVO treatment, suggesting that the increase in the PCE value is caused by the bandgap alignment. Upon inserting poly(3,4-ethylenedioxythiophene):poly(styrene sulfonate) (PEDOT:PSS) between MoS2 and the active layer, the PCE value of the OPV increases to 2.81%, which is comparable with that of the device employing only PEDOT:PSS. Furthermore, the stability of the OPVs is improved significantly when MoS2/PEDOT:PSS layers are used as the HEL. Therefore, it is considered that the use of UVO-treated MoS2 may improve the stability of OPV cells without degrading the device performance."
285,10.1002/chem.201600272,2016,A Thermo- and Mechanoresponsive Cyano-Substituted Oligo(p-phenylene vinylene) Derivative with Five Emissive States.,"Multiresponsive materials that display predefined photoluminescence color changes upon exposure to different stimuli are attractive candidates for advanced sensing schemes. Herein, we report a cyano-substituted oligo(p-phenylene vinylene) (cyano-OPV) derivative that forms five different solvent-free solid-state molecular assemblies, luminescence properties of which change upon thermal and mechanical stimulation. Single-crystal X-ray structural analysis suggested that tolyl groups introduced at the termini of solubilizing side-chains of the cyano-OPV play a pivotal role in its solid-state arrangement. Viewed more broadly, this report shows that the introduction of competing intermolecular interactions into excimer-forming chromophores is a promising design strategy for multicolored thermo- and mechanoresponsive luminescent materials."
286,10.1039/C3EE40963E,2013,Enhanced conduction and charge-selectivity by N-doped graphene flakes in the active layer of bulk-heterojunction organic solar cells,"Polymeric organic photovoltaic (OPV) cells are promising candidates for low-cost, high-performance energy sources due to their low material and processing costs, flexibility, and ease of manufacturing by solution processes. However, low power-conversion efficiency (PCE) has impeded the development of OPV cells. The low PCE in OPV solar cells has been attributed to low carrier mobility, which is related to the transport length of the charge carriers within active layers. Graphene can be an ideal material for assisting the charge transport in the active layer of OPV cells due to its excellent charger carrier mobility, thermal and chemical stability, and compatibility with the solution process. In this work, we demonstrated for the first time an improvement of the PCE (up to 40%) in OPV bulk-heterojunction (BHJ) cells by incorporating charge-selective graphene flakes into the BHJ active layer. The charge selectivity of graphene flakes was achieved by nitrogen doping (N-doped graphene). The N-doped graphene, when mixed in the active layer (N-doped graphene/polymer:fullerene composites), provided transport pathways exclusively to specific charge carriers through the modulation of band-gap structures. We discuss further the enhancement of the PCE in OPV cells with respect to charge-carrier mobility."
287,10.1586/14760584.2016.1140041,2016,Polio endgame: the global switch from tOPV to bOPV,"ABSTRACT Globally, polio cases have reached an all-time low, and type 2 poliovirus (one of three) is eradicated. Oral polio vaccine (OPV) has been the primary tool, however, in rare cases, OPV induces paralysis. In 2013, the World Health Assembly endorsed the phased withdrawal of OPV and introduction of inactivated poliovirus vaccine (IPV) into childhood routine immunization schedules. Type 2 OPV will be withdrawn through a globally synchronized “switch” from trivalent OPV (all three types) to bivalent OPV (types 1 and 3). The switch will happen in 155 OPV-using countries between April 17th and May 1st, 2016. Planned activities to reduce type 2 outbreak risks post-switch include the following: tOPV campaigns to increase type 2 immunity prior to the switch, monovalent OPV2 stockpiling to respond to outbreaks should they occur, containment of both wild and vaccine type 2 viruses, enhanced acute flaccid paralysis (AFP) and environmental surveillance, outbreak response protocols, and ensured access to IPV and bivalent OPV."
288,10.1039/C0EE00296H,2011,Printable photo-supercapacitor using single-walled carbon nanotubes,"A printable, all solid-state photo-supercapacitor (PSC) incorporating both organic photovoltaic (OPV) and supercapacitor (SC) functions has been demonstrated utilizing a single-walled carbon nanotube network, enabling a thinner (< 0.6 mm) and lighter (< 1 g) device architecture, which leads to a 43% reduction in device internal resistance as compared to external wire connected OPVs and SCs."
289,10.1039/C1EE01213D,2011,High mobility organic thin film transistor and efficient photovoltaic devices using versatile donor–acceptor polymer semiconductor by molecular design,"In this work, we report a novel donor–acceptor based solution processable low band gap polymer semiconductor, PDPP–TNT, synthesized via Suzuki coupling using condensed diketopyrrolopyrrole (DPP) as an acceptor moiety with a fused naphthalene donor building block in the polymer backbone. This polymer exhibits p-channel charge transport characteristics when used as the active semiconductor in organic thin-film transistor (OTFT) devices. The hole mobilities of 0.65 cm2 V−1s−1 and 0.98 cm2 V−1s−1 are achieved respectively in bottom gate and dual gate OTFT devices with on/off ratios in the range of 105 to 107. Additionally, due to its appropriate HOMO (5.29 eV) energy level and optimum optical band gap (1.50 eV), PDPP–TNT is a promising candidate for organic photovoltaic (OPV) applications. When this polymer semiconductor is used as a donor and PC71BM as an acceptor in OPV devices, high power conversion efficiencies (PCE) of 4.7% are obtained. Such high mobility values in OTFTs and high PCE in OPV make PDPP–TNT a very promising polymer semiconductor for a wide range of applications in organic electronics."
290,10.1039/C5TA09712F,2016,Highly efficient organic photovoltaic devices utilizing work-function tuned graphene oxide derivatives as the anode and cathode charge extraction layers,"The effective utilization of work-function (WF) tuned solution processable graphene-based derivatives as both hole and electron transport layers in organic photovoltaic (OPV) devices is demonstrated. The systematic tuning of the functionalized graphene oxide (GO) WF took place by either photochlorination for WF increase, or lithium neutralization for WF decrease. In this way, the WF of the photochlorinated GO layer was perfectly matched with the HOMO level of two different polymer donors, enabling excellent hole transport. Meanwhile the WF of the lithium functionalized GO was perfectly matched with the LUMO level of the fullerene acceptor, enabling excellent electron transport. The utilization of these graphene-based hole and electron transport layers in PTB7:PC71BM active layer devices led to ∼19% enhancement in the power conversion efficiency (PCE) compared to that of the reference graphene free device, resulting in the highest reported PCE for graphene-based buffer layer OPVs of 9.14%. The proposed techniques open new paths towards novel material and interface engineering approaches for a wide range of new applications, including flexible electronic devices, OPVs, perovskite solar cells, organic light emitting diodes, and photosensors, as well as traditional electronic devices."
291,10.1021/CM200229E,2011,Structural and Electrical Functionality of NiO Interfacial Films in Bulk Heterojunction Organic Solar Cells,"The functionality of NiO interfacial layers in enhancing bulk heterojunction (BHJ) organic photovoltaic (OPV) cell performance is investigated by integrated characterization of the electrical properties, microstructure, electronic structure, and optical properties of thin NiO films grown on glass/ITO electrodes. These NiO layers are found to be advantageous in BHJ OPV applications due to favorable energy band levels, interface passivation, p-type character, crystallinity, smooth surfaces, and optical transparency. The NiO overlayers are fabricated via pulsed-laser deposition and found to have a work function of ∼5.3 eV. They are investigated by both topographic and conductive atomic force microscopy and shown to passivate interfacial charge traps. The films also have an average optical transparency of >80% in the visible range, crucial for efficient OPV function, and have a near-stoichiometric Ni:O surface composition. By grazing-incidence X-ray diffraction, the NiO thin films are shown to grow preferenti..."
292,10.1093/infdis/jit601,2014,Immunogenicity and Effectiveness of Routine Immunization With 1 or 2 Doses of Inactivated Poliovirus Vaccine: Systematic Review and Meta-analysis,"Background. The World Health Organization has recommended that all 124 countries currently using only oral poliovirus vaccine (OPV) introduce at least 1 dose of inactivated poliovirus vaccine (IPV) before the global withdrawal of serotype 2 OPV in 2016. A 1- or 2-dose schedule, potentially administered intradermally with reduced antigen content, may make this affordable. Methods. A systematic review and meta-analysis of studies documenting seroconversion after 1 or 2, full or fractional (1/5) doses of enhanced-potency IPV was performed. Studies reporting the clinical efficacy of IPV were also reviewed. Results. Twenty study arms from 12 published articles were included in the analysis of seroconversion. One full dose of intramuscular IPV seroconverted 33%, 41%, and 47% of infants against serotypes 1, 2, and 3 on average, whereas 2 full doses seroconverted 79%, 80%, and 90%, respectively. Seroconversion increased with age at administration. Limited data from case-control studies indicate clinical efficacy equivalent to the proportion seroconverting. One fractional dose of intradermal IPV gave lower seroconversion (10%–40%), but after 2 doses seroconversion was comparable to that with full-dose IPV. Conclusions. Routine immunization with 2 full or fractional doses of IPV given after 10 weeks of age is likely to protect >80% of recipients against poliomyelitis if poliovirus reemerges after withdrawal of OPV serotypes."
293,10.1111/j.1539-6924.2012.01864.x,2013,Expert Review on Poliovirus Immunity and Transmission,"Successfully managing risks to achieve wild polioviruses (WPVs) eradication and address the complexities of oral poliovirus vaccine (OPV) cessation to stop all cases of paralytic poliomyelitis depends strongly on our collective understanding of poliovirus immunity and transmission. With increased shifting from OPV to inactivated poliovirus vaccine (IPV), numerous risk management choices motivate the need to understand the tradeoffs and uncertainties and to develop models to help inform decisions. The U.S. Centers for Disease Control and Prevention hosted a meeting of international experts in April 2010 to review the available literature relevant to poliovirus immunity and transmission. This expert review evaluates 66 OPV challenge studies and other evidence to support the development of quantitative models of poliovirus transmission and potential outbreaks. This review focuses on characterization of immunity as a function of exposure history in terms of susceptibility to excretion, duration of excretion, and concentration of excreted virus. We also discuss the evidence of waning of host immunity to poliovirus transmission, the relationship between the concentration of poliovirus excreted and infectiousness, the importance of different transmission routes, and the differences in transmissibility between OPV and WPV. We discuss the limitations of the available evidence for use in polio risk models, and conclude that despite the relatively large number of studies on immunity, very limited data exist to directly support quantification of model inputs related to transmission. Given the limitations in the evidence, we identify the need for expert input to derive quantitative model inputs from the existing data."
294,10.1021/acsami.8b03621,2018,Robot-Based High-Throughput Engineering of Alcoholic Polymer: Fullerene Nanoparticle Inks for an Eco-Friendly Processing of Organic Solar Cells.,"Development of high-quality organic nanoparticle inks is a significant scientific challenge for the industrial production of solution-processed organic photovoltaics (OPVs) with eco-friendly processing methods. In this work, we demonstrate a novel, robot-based, high-throughput procedure performing automatic poly(3-hexylthio-phene-2,5-diyl) and indene-C60 bisadduct nanoparticle ink synthesis in nontoxic alcohols. A novel methodology to prepare particle dispersions for fully functional OPVs by manipulating the particle size and solvent system was studied in detail. The ethanol dispersion with a particle diameter of around 80-100 nm exhibits reduced degradation, yielding a power conversion efficiency of 4.52%, which is the highest performance reported so far for water/alcohol-processed OPV devices. By successfully deploying the high-throughput robot-based approach for an organic nanoparticle ink preparation, we believe that the findings demonstrated in this work will trigger more research interest and effort on eco-friendly industrial production of OPVs."
295,10.1039/C6TA00721J,2016,Efficient solar cells are more stable: The impact of polymer molecular weight on performance of organic photovoltaics,"The principle remaining challenge in the research area of organic photovoltaic (OPV) materials is to develop solar cells that combine high efficiency, stability and reproducibility. Here, we demonstrate an experimental strategy which has successfully addressed this challenge. We produced a number of samples of the highly efficient PTB7 polymer with various molecular weights (Mn ∼ 40–220k). OPV cells fabricated with this polymer demonstrated significant improvement of the cell efficiency (by ∼90% relative) and lifetime (by ∼300% relative) with the Mn increase. We attribute these effects to the lower density of recombination centers (persistent radical defects revealed by EPR spectroscopy) and better photoactive layer morphology in the samples with higher Mn. Relevance of the observed correlation between the OPV efficiency and stability is discussed."
296,10.1002/PI.5274,2016,Mini‐review: Charge Transport and its Characterisation using Photo‐CELIV in Bulk‐Heterojunction Solar Cells,"This mini-review gives a simple overview of the workings of organic photovoltaic (OPV) devices, the way in which charge transfer occurs through the active layers, and then introduces how photo-induced charge carrier extraction by linearly increasing voltage (photo-CELIV) and time of flight (TOF) techniques can be employed to give comprehensive indications of charge carrier mobility, density and recombination in OPVs. It is shown how photo-CELIV and TOF characterizations, using extraction current transients, can give an understanding of degradation mechanisms through observation of the trapping of charge carriers and bimolecular recombination. Examples of deployment and the interpretation of the results are given. It is hoped that this brief introduction will serve as a stepping stone into more in-depth papers and books and encourage wider use of photo-CELIV and TOF technologies which can be employed with whole devices. © 2016 Society of Chemical Industry"
