,DOI,Year,Title,Abstract
238,10.1021/MA301254X,2012,Conjugated and Nonconjugated Substitution Effect on Photovoltaic Properties of Benzodifuran-Based Photovoltaic Polymers,"In order to investigate the influence of two-dimensional (2D) conjugated structure on photovoltaic properties of benzo[1,2-b:4,5-b′]difuran (BDF)-based polymers, two low band gap photovoltaic polymers, named PBDFTT-CF-O and PBDFTT-CF-T, were designed and synthesized. These two polymers have the same backbones and different side groups. Although these two polymers show similar optical band gaps (ca. 1.5 eV), the polymer with alkylthienyl side groups, PBDFTT-CF-T, exhibits stronger absorption in long wavelength direction than the polymer with alkoxyl side groups, PBDFTT-CF-O. Meanwhile, PBDFTT-CF-T exhibits a HOMO level of −5.21 eV, which is 0.23 eV lower than that of PBDFTT-CF-O due to weaker electron-donating ability of alkylthienyl side groups than that of aloxyl side groups. The hole mobility of the blend of PBDFTT-CF-T/PC71BM (1:1.5, w/w) is 0.128 cm2 V–1 s–1, which is 1 order of magnitude higher than that of the blend of PBDFTT-CF-O/PC71BM. Density functional theory (DFT) model shows thiophene pendant..."
239,10.1039/C5TA00936G,2015,Benzodifuran and benzodithiophene donor-acceptor polymers for bulk heterojunction solar cells,"Four new donor–acceptor copolymers were synthesized by using benzo[1,2-b:4,5-b′]dithiophene and benzo[1,2-b:4,5-b′]difuran as donors and thieno[3,4-b]thiophene was used as the acceptor building block. A systematic study was performed to determine the influence of the combinations of different heteroatoms in the donor–acceptor copolymer. In bulk heterojunction solar cells, the polymer with all furan building blocks in the electron donating units, poly[(4,8-bis(5-dodecyl-2-furanyl)benzo[1,2-b:4,5-b′]difuran-2-yl)-alt-(2-ethyl-1-(3-fluorothieno[3,4-b]thiophen-2-yl)-1-hexanone)] (P4) (Mn = 66.7 kDa), achieved the highest power conversion efficiency of 5.23%."
240,10.1002/adma.201305344,2014,"Ordering Effects in Benzo[1,2‐b:4,5‐b′]difuran‐thieno[3,4‐c]pyrrole‐4,6‐dione Polymers with >7% Solar Cell Efficiency","Dr. J. Warnan, Dr. C. Cabanetos, Dr. A. El Labban, Prof. P. M. Beaujuge Physical Sciences and Engineering Division King Abdullah University of Science and Technology (KAUST) Thuwal 23955-6900 , Saudi Arabia E-mail: pierre.beaujuge@kaust.edu.sa Dr. M. R. Hansen Interdisciplinary Nanoscience Center (iNANO) and Department of Chemistry Aarhus University Gustav Wieds Vej 14, DK-8000 , Aarhus C , Denmark Dr. M. R. Hansen Max Planck Institute for Polymer Research Ackermannweg 10, D-55128 , Mainz , Germany Dr. C. Tassone, Prof. M. F. Toney Stanford Synchrotron Radiation Laboratory (SSRL) Menlo Park , CA 94025 , USA DOI: 10.1002/adma.201305344 solubility, ii) bandgap, iii) polymer self-assembly, and iv) BHJ solar cell performance with PCBM. In particular, we show that the BDF-based derivatives can achieve up to ca. 7.4% PCE in thin-fi lm devices with mixed polymer orientations, and with no evidence for π–π stacking interactions within the BHJ. The solid-state NMR (SSNMR) analyses of the neat PBDFTPD polymer points to distinct backbone correlations compared to its PBDTTPD counterpart. Following our general protocol for the synthesis of PBDTTPD polymers, [ 3c ] we fi rst considered preparing the BDFbased polymer analogs using standard Schlenk line techniques (see details in SI). Recent studies have used similar protocols for the polymerization of several BDF derivatives. [ 6 ] However, our attempts to prepare the n -octyl(C8)-substituted TPD-based polymer analog – PBDFTPD(2EH/C8) – quickly led to the precipitation of residues of low solubility in the polymerization solvent (chlorobenzene, CB), whereas, following the same experimental conditions, PBDTTPD(2EH/C8) can be polymerized in high yields and molecular weights (MWs). [ 3a , 3c ] In order to better control polymer growth and MW, while minimizing reaction times, we turned to a microwave-assisted approach (see SI). Here, PBDFTPD(2EH/C8) was polymerized at 150 °C for 1 h (150 W), and, being found soluble, the resulting polymer was purifi ed using established methods. [ 3a , 3c ] A batch of PBDTTPD(2EH/C8) of comparable MW (see SI, Table S1) was polymerized following the same conditions to serve as a model polymer in this study; the thermogravimetric (TGA) analyses of the polymers are shown in the SI (Figure S2). Comparing the spectral absorption of the two polymers (Figure 1 b), the early absorption onset of PBDFTPD(2EH/C8) is consistent with the larger ionization potential (IP) of the polymer measured by photoelectron spectroscopy in air (PESA): 5.41 eV vs. 5.29 eV for its counterpart PBDTTPD(2EH/C8) (Figure 1 c). In turn, PBDFTPD(2EH/C8) is a higher-bandgap material: 1.97 eV vs. 1.85 eV for the model polymer. Thin-fi lm BHJ solar cells with the standard confi guration ITO/PEDOT:PSS/PBDXTPD:PC 71 BM/Ca/Al were fabricated and tested under AM1.5G solar illumination (100 mW cm – 2 ). The cells with optimized PBDXTPD:PC 71 BM blend ratios (1:1.5, wt/wt) were cast from chlorobenzene (CB); similar device fabrication and optimization procedures were used for all of the PBDXTPD derivatives (see SI). As shown in Table 1 , “as-cast” solar cells fabricated from PBDFTPD(2EH/C8) achieved PCEs of ca. 7% (max.: 7.4%), combining a high fi ll-factor (FF) of 68%, and a large V OC of 0.97V. In comparison, devices cast from the model polymer PBDTTPD(2EH/C8) achieved slightly lower PCEs (Avg.: 6.6%; max.: 7.0%), mainly due to slightly lower V OC (0.94V) and FF With recently reported power conversion effi ciencies (PCE) >9% in tandem and triple-junction solar cells, [ 1 ] π-conjugated polymer donors with tunable bandgaps are proving especially promising in bulk-heterojunctions (BHJ) with phenyl-C61/71butyric acid methyl ester (PCBM) acceptors. [ 2 ] Among these, benzo[1,2b :4,5b' ]dithiophene–thieno[3,4c ]pyrrole-4,6-dione polymers (PBDTTPD, Figure 1 a) have been shown to yield some of the highest open-circuit voltages ( V OC , ca. 0.9 V) and fi ll-factors (FF, ca. 70%) in conventional BHJ devices (singlecell). [ 3 ] In PBDTTPD, side-chains of various size and branching impact polymer self-assembly, spanning molecular packing distances, [ 3a ] degree of nanostructural order [ 3a ] and backbone orientation in thin-fi lms. [ 3c ] In recent work correlating these structural variations with solar cell effi ciency, various PBDTTPD derivatives were found to achieve PCEs ranging from 4% to ca. 8.5%. [ 3a , 3c ] These fi gures of merit make PBDTTPD an outstanding candidate for use in the high-bandgap cell of multiplejunction solar cells. While setting the HOMO of the polymer and governing the V OC of the BHJ with PCBM, various donor motifs (e.g. furan vs . thiophene) can also be used to control polymer solubility in processing solvents. [ 4 ] In parallel, polymer systems made from analogous donor motifs may show distinct self-assembling properties in thin-fi lms. [ 5 ] In PBDTTPD polymers, the BDT donors set a low-lying HOMO of ca. 5.3 eV, which contributes toward the high V OC values >0.9 V obtained in BHJ solar cells with PCBM. In this report, we examine the effects of swapping BDT for its furan-based analogous motif benzo[1,2b :4,5b′ ] difuran (BDF) in PBDXTPD polymers, emphasizing i) material"
241,10.1039/C4TA06140C,2015,"A versatile strategy to directly synthesize 4,8-functionalized benzo[1,2-b:4,5-b′]difurans for organic electronics","A direct synthesis of 4,8-functionalized benzo[1,2-b:4,5-b′]difurans (BDFs) is developed. By fine-tuning the energy levels with different 4,8-functionalities or incorporating with electron-accepting units, BDFs show great potential as organic electronic materials, as demonstrated by 4.61% power conversion efficiency for polymer solar cells."
242,10.1002/adma.201204238,2013,"Synthesis and Photovoltaic Effect in Dithieno[2,3‐d:2′,3′‐d′]Benzo[1,2‐b:4,5‐b′]dithiophene‐Based Conjugated Polymers","The recent surge of enthusiasm in bulk-heterojunction (BHJ) organic photovoltaics (OPVs) is driven by their potential for fabricating fl exible and light-weight solar cells via facile, lowcost solution processing techniques. [ 1 ] New materials are crucial in order for OPVs to mature fully from research and development into cost effective products. The power conversion effi ciency (PCE) of large-area OPV solar cells is still inferior to the corresponding inorganic devices and should be continuously improved through major advances in new materials and enhancing our understanding of structure-property relationships. [ 2– 6 ]"
243,10.1021/MA501152V,2014,Roles of Quinoidal Character and Regioregularity in Determining the Optoelectronic and Photovoltaic Properties of Conjugated Copolymers,"This work describes an efficient synthetic method for creating ladder-type, oligomeric donor monomers with fused thienobenzothiophene structures. These monomers are copolymerized with fluorinated thieno[3,4-b]thiophene ester to form a series of polymers which are investigated as donor materials in polymer/fullerene solar cells. Photophysical and electrochemical characterizations are used in conjunction with quantum-chemical calculations to identify the interplay of quinoidal and charge transfer character in the optical gaps of conjugated copolymers, providing broadly applicable design rules for tuning the excitation character of conjugated copolymers. X-ray diffraction, mobility measurements, and solar cell device characterization are used to analyze neat films and bulk heterojunctions of these copolymers, demonstrating the importance of the spatial symmetry of the donor and acceptor unit in determining the charge transport characteristics of conjugated copolymers."
244,10.1021/ACS.MACROMOL.5B00514,2015,Highly Stable Polymer Solar Cells Based on Poly(dithienobenzodithiophene-co-thienothiophene),"It is important to develop new donor (D)–acceptor (A) type low band gap polymers for highly stable polymer solar cells (PSCs). Here, we describe the synthesis and photovoltaic properties of two D–A type low band gap polymers. The polymers consist of dithienobenzodithiophene (DTBDT) moieties with expanded conjugation side groups as donors and 2-ethyl-1-(thieno[3,4-b]thiophen-2-yl)hexan-1-one (TTEH) or 6-octyl-5H-thieno[3′,4′:4,5]thieno[2,3-c]pyrrole-5,7(6H)-dione (DTPD) as acceptors to give pDTBDT-TTEH and pDTBDT-DTPD polymers, respectively. The pDTBDT-TTEH is quite flat, resulting in a highly crystalline film. In contrast, the pDTBDT-DTPD is highly twisted to yield an amorphous film. Photovoltaic devices based on pDTBDT-TTEH and pDTBDT-DTPD exhibited power conversion efficiencies (PCEs) of 6.74% and 4.44%, respectively. The PCE difference results mainly from morphological differences between the two polymer:PC71BM blend films; the pDTBDT-TTEH polymer formed a nanoscopically networked domains in the blend ..."
245,10.1039/C4TA01632G,2014,"Synthetically controlling the optoelectronic properties of dithieno[2,3-d:2′,3′-d′]benzo[1,2-b:4,5-b′]dithiophene-alt-diketopyrrolopyrrole-conjugated polymers for efficient solar cells","We have demonstrated that, by changing the substituent groups on dithieno[2,3-d:2′,3′-d′]benzo[1,2-b:4,5-b′]dithiophene (DTBDT), one could effectively and rationally tune the energy levels, optical band gaps and charge transporting properties, etc. of the DTDBT derivatives (DTBDTs) and their conjugated polymers (CPs) and diketopyrrolopyrrole (DPP) derivatives."
246,10.1021/MA501300A,2014,Simultaneous Enhancement of Solar Cell Efficiency and Photostability via Chemical Tuning of Electron Donating Units in Diketopyrrolopyrrole-Based Push–Pull Type Polymers,"We synthesized a series of push–pull-type copolymers by copolymerizing an electron-deficient diketopyrrolopyrrole with three electron-donating benzodithiophene (BDT) moieties. PDPPDTT, which incorporated a dithienothiophene (DTT), showed a higher power conversion efficiency (PCE) of 6.11% compared to 3.31% for the BDT-based polymer (PDPPBDT). PDPPDTBDT, which incorporated a dithienobenzodithiophene (DTBDT), also exhibited superior performance, with a PCE of 4.75% although this value was lower than that obtained for PDPPDTT. The presence of the DTT unit in the polymer backbone lowered the energy bandgap of the polymer and induced an optimal morphology in the polymer:PC71BM blend film, resulting in higher charge carrier generation. Furthermore, the effectively delocalized frontier orbitals of PDPPDTT enhanced intermolecular interactions between the polymer chains by favoring effective π–π stacking, which facilitated charge carrier transport. By contrast, PDPPDTBDT unexpectedly showed a low-crystallinity thi..."
247,10.1039/C4RA14532A,2015,"An alkylthieno-2-yl flanked dithieno[2,3-d:2′,3′-d′]benzo[1,2-b:4,5-b′]dithiophene-based low band gap conjugated polymer for high performance photovoltaic solar cells","A low band gap conjugated polymer derived from alkylthieno-2-yl flanked dithieno[2,3-d:2′,3′-d′]benzo[1,2-b:4,5-b′]dithiophene and a naphtho[1,2-c:5,6-c]bis[1,2,5]thiadiazole derivative was first synthesized, and high performance inverted photovoltaic solar cells with a power conversion efficiency of 7.52% have been demonstrated."
248,10.1039/c5cc03815d,2015,A new multi-functional conjugated polymer for use in high-performance bulk heterojunction solar cells.,"We report a new multi-functional copolymer, PDTP-DTBDT, containing DTP and DTBDT units. Surprisingly, the introduction of novel DTP and DTBDT units brings not only superior charge transfer properites but also charge transport characteristics for efficient bulk heterojunction solar cells."
249,10.1021/ACS.CHEMMATER.6B02030,2016,Effect of Systematically Tuning Conjugated Donor Polymer Lowest Unoccupied Molecular Orbital Levels via Cyano Substitution on Organic Photovoltaic Device Performance,"We report a systematic study into the effects of cyano substitution on the electron accepting ability of the common acceptor 4,7-bis(thiophen-2-yl)-2,1,3-benzothiadiazole (DTBT). We describe the synthesis of DTBT monomers with either 0, 1, or 2 cyano groups on the BT unit and their corresponding copolymers with the electron rich donor dithienogermole (DTG). The presence of the cyano group is found to have a strong influence on the optoelectronic properties of the resulting donor–acceptor polymers, with the optical band gap red-shifting by approximately 0.15 eV per cyano substituent. We find that the polymer electron affinity is significantly increased by ∼0.25 eV upon addition of each cyano group, while the ionization potential is less strongly affected, increasing by less than 0.1 eV per cyano substituent. In organic photovoltaic (OPV) devices power conversion efficiencies (PCE) are almost doubled from around 3.5% for the unsubstituted BT polymer to over 6.5% for the monocyano substituted BT polymer. How..."
250,10.1002/adma.201501841,2015,"A Thieno[3,2‐b][1]benzothiophene Isoindigo Building Block for Additive‐ and Annealing‐Free High‐Performance Polymer Solar Cells","A novel photoactive polymer with two different molecular weights is reported, based on a new building block: thieno[3,2-b][1]benzothiophene isoindigo. Due to the improved crystallinity, optimal blend morphology, and higher charge mobility, solar-cell devices of the high-molecular-weight polymer exhibit a superior performance, affording efficiencies of 9.1% without the need for additives, annealing, or additional extraction layers during device fabrication."
251,10.1246/CL.170307,2017,Fluorinated Benzothienoisoindigo Copolymers for Organic Solar Cells: A Comparative Study on Polymer Orientation and Device Performance,"We report the synthesis and characterization of a new conjugated polymer composed of fluorinated benzothienoisoindigo (F-BTIDG) and benzobisthiazole (BBTz). The fluorination brought about a significant change in the crystallinity and orientation of the polymer, which results in unfavorable decrease in power conversion efficiency (ca. 1.6%). We discuss Herman’s orientation parameters, unsymmetry of the unit, and planarity of the polymer backbone based on density functional theory. The work suggests that fluorination does not always lead to improvements in polymer orientation and device performance."
252,10.1021/jacs.6b03498,2016,Bithiophenesulfonamide Building Block for π-Conjugated Donor-Acceptor Semiconductors.,"We report here π-conjugated small molecules and polymers based on the new π-acceptor building block, bithiophenesulfonamide (BTSA). Molecular orbital computations and optical, electrochemical, and crystal structure analyses illuminate the architecture and electronic structure of the BTSA unit versus other acceptor building blocks. Field-effect transistors and photovoltaic cells demonstrate that BTSA is a promising unit for the construction of π-conjugated semiconducting materials."
253,10.1021/acs.orglett.5b02306,2015,Pyradinodithiazole: An Electron-Accepting Monomer Unit for Hole-Transporting and Electron-Transporting Conjugated Copolymers.,"Pyradinodithiazole (PDTz) was designed as a new electron-accepting unit. The physical property measurements indicated that the PDTz unit has stronger electron-accepting characteristics than thiazolothiazole and benzodithiazole. A donor-acceptor copolymer containing PDTz as an acceptor unit was synthesized for hole-transporting semiconductors in organic photovoltaics (OPV). Furthermore, an acceptor-acceptor copolymer containing PDTz has also been developed for electron-transporting OPV materials. These copolymer-based blend films showed expected photovoltaic characteristics in individual OPV devices."
254,10.1021/ACS.MACROMOL.5B01275,2015,Systematic Variation of Fluorinated Diketopyrrolopyrrole Low Bandgap Conjugated Polymers: Synthesis by Direct Arylation Polymerization and Characterization and Performance in Organic Photovoltaics and Organic Field-Effect Transistors,"The synthesis of four different diketopyrrolopyrrole (DPP) low bandgap polymers by direct arylation polymerization (DArP) is reported. These materials were designed for use in organic photovoltaic (OPV) and organic field-effect transistor (OFET) devices. While the DPP conjugated unit was held constant for each of the materials, the alternating unit of the copolymer was varied from thiophene (TTT), to phenyl (TPT), to 3,4-difluorothiophene (TTfT), to 2,5-difluorophenyl (TPfT) creating a series of DPP materials that can be used to study structure–property-performance relationships. Molecular weights (Mw) of 17–110 kg/mol were achieved by DArP and the resulting polymers displayed excellent optical and electrical properties, comparable to previous reports of similar materials synthesized by Stille or Suzuki polycondensation. The fluorinated TTfT and TPfT materials had similar absorption profiles, but exhibited reduced Ehomo levels (by 0.1–0.2 eV) relative to TTT and TPT, which is due to the incorporation of t..."
255,10.1021/ACS.MACROMOL.6B00540,2016,Structure–Property Relationships Directing Transport and Charge Separation in Isoindigo Polymers,"Since being introduced to the open literature in 2010, the isoindigo heterocycle has been extensively studied as a novel electron-deficient building block for organic electronic materials in conjugated polymers, discrete length oligomers, and molecular systems, particularly targeting high charge mobility values and ambipolar transport in organic field effect transistors, along with high power conversion efficiencies in organic photovoltaic devices. This article introduces results obtained on copolymers of isoindigo with thiophene and alkylated terthiophenes to highlight fundamental characteristics in isoindigo-based polymers and the resulting organic field-effect transistors and photovoltaic devices. By comparing and contrasting the optoelectronic properties, thin film morphology, organic field-effect transistor (OFET) mobilities, and organic photovoltaic (OPV) performance to previously reported polymers, structure–processing–property relationships were uncovered. In particular, isoindigo-containing polym..."
256,10.1021/ACS.MACROMOL.6B01580,2016,Effects of Backbone Planarity and Tightly Packed Alkyl Chains in the Donor–Acceptor Polymers for High Photostability,"The photostability of donor–acceptor (D–A) polymers remains a critical issue despite recent improvements in the power conversion efficiencies (PCEs) of organic photovoltaic (OPV) cells. We report the synthesis of three highly photostable polymers (PDTBDT-BZ, PDTBDT-BZF, and PDTBDT-BZF2) and their suitability for use in high-performance OPV cells. Under 1 sunlight of illumination in air for 10 h, these polymer films demonstrated remarkably high photostability compared to that of PTB7, a representative polymer in the OPV field. While the PDTBDT-BZ, PDTBDT-BZF, and PDTBDT-BZF2 polymer films maintained 97, 90, and 96% photostability, respectively, a PTB7 film exhibited only 38% photostability under the same conditions. We ascribed the high photostability of the polymers to both the intrinsically photostable chemical moieties and the dense packing of alkyl side chains and planar backbone polymer chains, which prevents oxygen diffusion into the PDTBDT-BZ films. This work demonstrates the high photostability of ..."
257,10.1021/ACS.MACROMOL.6B02702,2017,"Buta-1,3-diyne-Based π-Conjugated Polymers for Organic Transistors and Solar Cells","We report the synthesis and characterization of new alkyl-substituted 1,4-di(thiophen-2-yl)buta-1,3-diyne (R-DTB) donor building blocks, based on the −C≡C–C≡C– conjugative pathway, and their incorporation with thienyl-diketopyrrolopyrrole (R′-TDPP) acceptor units into π-conjugated PTDPP-DTB polymers (P1–P4). The solubility of the new polymers strongly depends on the DTB and DPP solubilizing (R and R′, respectively) substituents. Thus, solution processable and high molecular weight PDPP-DTB polymers are achieved for P3 (R = n-C12H25, R′ = 2-butyloctyl) and P4 (R = 2-ethylhexyl, R′ = 2-butyloctyl). Systematic studies of P3 and P4 physicochemical properties are carried using optical spectroscopy, cyclic voltammetry, and thermal analysis, revealing characteristic features of the dialkynyl motif. For the first time, optoelectronic devices (OFETs, OPVs) are fabricated with 1,3-butadiyne containing organic semiconductors. OFET hole mobilities and record OPV power conversion efficiencies for acetylenic organic ma..."
258,10.1021/acsami.5b03446,2015,"Highly Crystalline Low Band Gap Polymer Based on Thieno[3,4-c]pyrrole-4,6-dione for High-Performance Polymer Solar Cells with a >400 nm Thick Active Layer.","Two thieno[3,4-c]pyrrole-4,6-dione (TPD)-based copolymers combined with 2,2'-bithiophene (BT) or (E)-2-(2-(thiophen-2-yl)vinyl)thiophene (TV) have been designed and synthesized to investigate the effect of the introduction of a vinylene group in the polymer backbone on the optical, electrochemical, and photovoltaic properties of the polymers. Although both polymers have shown similar optical band gaps and frontier energy levels, regardless of the introduction of vinylene bridge, the introduction of a π-extended vinylene group in the polymer backbone substantially enhances the charge transport characteristics of the resulting polymer due to its strong tendency to self-assemble and thus to enhance the crystallinity. An analysis on charge recombination in the active layer of a solar cell device indicates that the outstanding charge transport (μ = 1.90 cm(2)·V(-1)·s(-1)) of PTVTPD with a vinylene group effectively suppresses the bimolecular recombination, leading to a high power conversion efficiency (PCE) up to 7.16%, which is 20% higher than that (5.98%) of the counterpart polymer without a vinylene group (PBTTPD). More importantly, PTVTPD-based devices do not show a large variation of photovoltaic performance with the active layer thickness; that is, the PCE remains at 6% as the active layer thickness increases up to 450 nm, demonstrating that the PTVTPD-based solar cell is very compatible with industrial processing."
259,10.1002/adfm.201301371,2014,Benzobisthiazole as Weak Donor for Improved Photovoltaic Performance: Microwave Conductivity Technique Assisted Molecular Engineering,"New donor–acceptor‐type copolymers comprised of benzobisthiazole (BBTz) as a weak donor rather than acceptor are proposed. This approach can simultaneously lead to deepening the HOMO and LUMO of the polymers with moderate energy offset against fullerene derivatives in bulk heterojunction organic photovoltaics. As a proof‐of‐concept, BBTz‐based random copolymers conjugated with typical electron acceptors: thienopyrroledione (TPD) and benzothiadiazole (BT) based on density functional theory calculations are synthesized. Laser‐flash and Xe‐flash time‐resolved microwave conductivity (TRMC) evaluations of polymer:[6,6]‐phenyl C61 butyric acid methyl ester (PCBM) blends are conducted to screen the feasibility of the copolymers, leading to optimization of processing conditions for photovoltaic device application. According to the TMRC results, alternating BBTz‐BT copolymers are designed, exhibiting extended photoabsorption up to ca. 750 nm, deep HOMO (–5.5 to –5.7 eV), good miscibility with PCBM, and inherent crystalline nature. Moreover, the maximized PCE of 3.8%, the top‐class among BBTz‐based polymers reported so far, is realized in an inverted cell using TiOx and MoOx as the buffer layers. This study opens up opportunities to create low‐bandgap polymers with deep HOMO, and shows how the device‐less TRMC evaluation is of help for decision‐making on judicious molecular design."
260,10.1021/MA062376O,2007,Panchromatic Conjugated Polymers Containing Alternating Donor/Acceptor Units for Photovoltaic Applications,"We designed and synthesized a series of conjugated polymers containing alternating electron-donating and electron-accepting units based on (4,4-bis(2-ethylhexyl)-4H-cyclopenta[2,1-b:3,4-b‘]dithiophene), 4,7-(2,1,3)-benzothiadiazole, and 5,5‘-[2,2‘]bithiophene. These polymers possess an optical band gap as low as 1.4 eV (i.e., in the case of poly[2,6-(4,4-bis(2-ethylhexyl)-4H-cyclopenta[2,1-b:3,4-b‘]dithiophene)-alt-4,7-(2,1,3-benzothiadiazole)]), and their absorption characteristics can be tuned by adjusting the ratio of the two electron-donating units:  (4,4-bis(2-ethylhexyl)-4H-cyclopenta[2,1-b:3,4-b‘]dithiophene) and 5,5‘-[2,2‘]bithiophene. The desirable absorption attributes of these materials qualify them as excellent candidates for light-harvesting materials in organic photovoltaic applications allowing for high short-circuit current. Electrochemical studies indicate sufficiently deep HOMO/LUMO levels that enable a high photovoltaic device open-circuit voltage when fullerene derivatives are used as ..."
261,10.1021/CM8006638,2008,Two Novel Cyclopentadithiophene-Based Alternating Copolymers as Potential Donor Components for High-Efficiency Bulk-Heterojunction-Type Solar Cells,"Polymer/fullerene bulk heterojunctions have recently generated a lot of scientific interest due to their potential in low-cost photovoltaic applications. In this paper we detail the synthesis and characterization of two new low-band-gap polythiophenes, poly[4,4-bis(2-ethylhexyl)-4H-cyclopenta[2,1-b:3,4-b′]dithiophene-2,6-diyl-alt-4,7-bis(2-thienyl)-2,1,3-benzothiadiazole-5′,5′′-diyl] (PCPDTTBTT) and poly[4,4-bis(2-ethylhexyl)-4H-cyclopenta[2,1-b:3,4-b′]dithiophene-2,6-diyl-alt-2,3-dioctylquinoxaline-5,8-diyl] (PCPDTQ), for use in these applications. The PCPDTQ polymer did not produce efficient solar cells. A high power efficiency of 2.1% under one sun was found for a PCPDTTBTT/fullerene mixture. The high efficiency was achieved by alteration of the morphology using a solvent additive. Analysis of atomic force microscopy phase images shows that material phases with distinct mixing ratios are formed and altered with the addition of the solvent additive."
262,10.1021/MA3009178,2012,Significant Improved Performance of Photovoltaic Cells Made from a Partially Fluorinated Cyclopentadithiophene/Benzothiadiazole Conjugated Polymer,"A partially fluorinated low bandgap polymer, poly[2,6-(4,4-bis(2-ethylhexyl)-4H-cyclopenta [2,1-b;3,4-b′]dithiophene)-alt-4,7-(5-fluoro-[2,1,3]-benzothiadiazole)] (PCPDTFBT) was synthesized through a microwave-assisted Stille polymerization. It was found that PCPDTFBT has better π–π stacking in solution than its nonfluorinated analogue, poly[2,6-(4,4-bis(2-ethylhexyl)-4H-cyclopenta[2,1-b;3,4-b′]dithiophene)-alt-4,7-([2,1,3]-benzothiadiazole)] (PCPDTBT), resulting in 2 times higher hole mobility. Power conversion efficiency (PCE) of the device using PCPDTFBT/PC71BM as active layer (5.51%) is much higher than the device using PCPDTBT/PC71BM (2.75%) that was fabricated under the same condition without using any solvent additive to modify the morphology. The significantly enhanced PCE is the result of improved open circuit voltage and short circuit current coming from the lower lying HOMO energy level and the appropriate morphology of PCPDTFBT. In addition, the device with PCPDTFBT/PC71BM could also be proces..."
263,10.1039/c0cc01087a,2010,Low-bandgap conjugated polymer for high efficient photovoltaic applications.,"We investigate the morphological and performance of organic photovoltaics based on blended films of alternating poly(thiophene-phenylene-thiophene) and [6,6]-phenyl-C(71)-butyric acid methyl ester (PC(71)BM). The resulting fine-scale phase separation leads to enhanced performance and the highest power efficiency (6.4% under AM 1.5G (100 mW cm(-2))) when we use solvent annealing process."
264,10.1021/ja3081583,2012,"Bithiopheneimide-dithienosilole/dithienogermole copolymers for efficient solar cells: information from structure-property-device performance correlations and comparison to thieno[3,4-c]pyrrole-4,6-dione analogues.","Rational creation of polymeric semiconductors from novel building blocks is critical to polymer solar cell (PSC) development. We report a new series of bithiopheneimide-based donor-acceptor copolymers for bulk-heterojunction (BHJ) PSCs. The bithiopheneimide electron-deficiency compresses polymer bandgaps and lowers the HOMOs--essential to maximize power conversion efficiency (PCE). While the dithiophene bridge progression R(2)Si→R(2)Ge minimally impacts bandgaps, it substantially alters the HOMO energies. Furthermore, imide N-substituent variation has negligible impact on polymer opto-electrical properties, but greatly affects solubility and microstructure. Grazing incidence wide-angle X-ray scattering (GIWAXS) indicates that branched N-alkyl substituents increased polymer π-π spacings vs linear N-alkyl substituents, and the dithienosilole-based PBTISi series exhibits more ordered packing than the dithienogermole-based PBTIGe analogues. Further insights into structure-property-device performance correlations are provided by a thieno[3,4-c]pyrrole-4,6-dione (TPD)-dithienosilole copolymer PTPDSi. DFT computation and optical spectroscopy show that the TPD-based polymers achieve greater subunit-subunit coplanarity via intramolecular (thienyl)S···O(carbonyl) interactions, and GIWAXS indicates that PBTISi-C8 has lower lamellar ordering, but closer π-π spacing than does the TPD-based analogue. Inverted BHJ solar cells using bithiopheneimide-based polymer as donor and PC(71)BM as acceptor exhibit promising device performance with PCEs up to 6.41% and V(oc) > 0.80 V. In analogous cells, the TPD analogue exhibits 0.08 V higher V(oc) with an enhanced PCE of 6.83%, mainly attributable to the lower-lying HOMO induced by the higher imide group density. These results demonstrate the potential of BTI-based polymers for high-performance solar cells, and provide generalizable insights into structure-property relationships in TPD, BTI, and related polymer semiconductors."
265,10.1039/C1JM13628C,2011,"A low band gap co-polymer of dithienogermole and 2,1,3-benzothiadiazole by Suzuki polycondensation and its application in transistor and photovoltaic cells","We report the preparation of a 4,4′-bis(2-ethylhexyl)dithieno[3,2-b:2′,3′-d]germole monomer and its polymerisation with 2,1,3-benzothiadiazole. Unlike the analogous dithienosilole, the dithienogermole is sufficiently stable under basic conditions to enable Suzuki polycondensation. The resulting high molecular weight polymer exhibits a high propensity to order in the solid state and demonstrates charge carrier mobilities up to 0.11 cm2 V−1s−1 in field effect transistors. A PGeBTBT based BHJ solar cell device achieved a PCE of 4.5% with a high Jsc of 18.6 mA cm−2."
266,10.1021/ja204056m,2011,Dithienogermole as a fused electron donor in bulk heterojunction solar cells.,"We report the synthesis and bulk heterojunction photovoltaic performance of the first dithienogermole (DTG)-containing conjugated polymer. Stille polycondensation of a distannyl-DTG derivative with 1,3-dibromo-N-octyl-thienopyrrolodione (TPD) results in an alternating copolymer which displays light absorption extending to 735 nm, and a higher HOMO level than the analogous copolymer containing the commonly utilized dithienosilole (DTS) heterocycle. When polyDTG-TPD:PC(70)BM blends are utilized in inverted bulk heterojunction solar cells, the cells display average power conversion efficiencies of 7.3%, compared to 6.6% for the DTS-containing cells prepared in parallel under identical conditions. The performance enhancement is a result of a higher short-circuit current and fill factor in the DTG-containing cells, which comes at the cost of a slightly lower open circuit voltage than for the DTS-based cells."
